gene_id	MCL1.DG	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
61678	3825	11641	11617	9528	4030	10505	6772
81373	453	631	813	949	1296	634	1175
77710	74	63	81	87	62	86	45
34940	3	1	4	10	3	1	5
76948	114	142	204	246	256	143	191
95452	358	486	883	167	723	423	683
87009	81	244	93	147	211	147	98
11610	9	7	7	11	13	8	22
89880	27	39	55	30	31	31	23
73964	14	4	16	24	13	3	12
100091	234	181	236	180	228	254	220
60774	809	992	1098	1010	793	1049	747
49648	1511	1113	882	1177	1562	1424	1547
81262	43	36	35	50	52	36	54
96998	147	332	234	200	277	312	289
73135	245	286	502	654	438	372	598
83696	42	50	48	51	43	59	46
95557	71	116	110	156	85	107	148
31791	18245	7239	10965	12862	6472	11450	13305
27764	294	243	200	322	295	123	198
25159	946	1033	1041	951	683	736	884
79873	64	87	84	60	117	62	70
32793	93	137	216	209	110	162	304
91498	6	9	4	4	5	2	5
52179	111	113	130	164	258	102	149
96037	1973	2370	1321	2138	998	2731	2145
29129	14249	12214	13233	11262	9563	8779	5915
15838	1846	1276	1820	1323	2367	2584	2204
92714	1134	678	724	1060	270	509	496
87671	239	213	197	109	178	103	274
48872	45	79	46	99	122	119	45
20790	127	119	115	114	198	52	143
27823	706	748	472	431	455	495	504
69137	53	45	22	34	29	16	28
61371	466	833	797	558	1410	655	795
36757	12	24	10	23	17	16	21
43580	6	4	2	2	8	4	5
83182	20	9	23	36	16	16	38
20326	7	6	10	11	12	14	12
86621	10	5	8	5	9	6	9
52314	956	1379	1024	1628	1372	1950	1268
77791	106	83	90	169	142	163	82
23415	219	232	209	221	130	261	165
83314	1039	2624	3347	3512	4483	3091	3466
69318	3349	3487	3022	4183	3918	3522	6413
40032	40	36	36	35	77	65	86
76365	2431	7351	4231	4051	4749	2030	3067
53138	361	380	529	361	368	441	240
37511	222	120	164	144	93	269	155
93324	321	329	660	306	443	350	350
21337	8	2	9	13	8	8	14
46826	16	9	53	31	28	26	31
40696	115	130	65	107	59	85	60
23291	288	471	613	228	367	631	372
35635	138	60	112	46	69	88	71
101136	129	133	120	245	94	72	139
68454	1263	942	1660	1028	1299	1023	1296
50517	4322	2000	2461	1921	2124	2443	2717
18951	743	659	768	1170	720	808	1005
27835	1368	2225	2300	1525	2122	3032	1933
27059	67	62	66	69	74	66	50
54902	123	50	93	114	120	44	54
75657	254	300	209	200	272	291	372
79660	127	111	136	107	61	70	56
69085	32	59	32	44	44	78	63
78904	3861	4076	5469	2946	2333	4493	2124
34814	125	86	84	104	46	88	68
83504	14	17	23	25	12	38	29
86029	531	270	485	401	539	425	646
61581	4622	7116	5937	7248	3565	8591	5698
72394	96	154	180	270	104	198	133
23523	813	2675	1187	2767	1499	2566	2219
19367	38	37	94	73	40	35	70
44605	56	53	38	79	35	72	74
14432	57	43	22	31	20	50	49
101023	105	99	79	168	150	150	93
31147	5132	7136	5077	4022	3365	7539	5593
19215	38	11	10	11	18	16	14
70260	3738	4842	4309	4990	3695	2013	3271
91741	23	41	47	31	27	50	37
30169	83	123	147	232	141	221	121
69656	811	1041	768	335	914	431	1142
80884	783	499	544	471	409	660	371
79270	296	192	213	255	293	217	491
60485	5	11	7	12	5	10	9
87718	328	334	229	241	232	209	422
12842	10	81	55	19	48	36	37
69041	16770	22585	25421	34544	26489	14089	23461
65931	190	148	264	203	183	287	232
37963	291	216	240	169	141	190	415
76553	19	16	15	22	21	18	14
62360	112	62	27	61	51	51	54
90848	14	13	5	9	16	3	15
65851	1392	867	798	980	1290	828	1026
68146	110	89	121	135	86	90	97
97915	469	405	266	686	362	333	500
60756	37	66	24	50	35	79	30
34463	30	103	45	43	43	75	66
50995	2171	1323	2354	1690	1331	2635	2270
77895	24	16	32	12	16	21	27
41106	4	5	5	2	5	5	2
24299	402	266	339	494	346	314	310
87961	26	10	12	7	7	11	10
69344	48	103	53	79	106	39	39
82451	606	2263	1848	1462	1794	2646	1396
72137	41	23	38	40	42	31	21
28571	616	538	792	1005	1170	1085	655
100570	61	37	60	42	55	44	57
37811	4464	4170	3736	2479	2907	4659	3992
88884	3882	2150	1551	1616	1835	1980	2882
14370	46	72	41	63	24	66	49
90669	139	74	106	144	115	59	165
60024	44	28	26	27	38	24	23
52198	137	302	307	487	121	323	234
83703	1897	2303	2053	2446	1654	933	1758
55943	9	5	14	5	3	4	10
21226	811	940	645	746	1036	1371	1493
98622	2	13	8	10	10	6	22
22874	37	34	27	33	71	23	18
46044	4	3	5	11	10	4	5
58345	15182	15563	13121	8088	12909	11167	14081
15254	138	200	179	130	182	179	252
64168	336	247	341	287	237	176	258
73942	71	33	61	52	43	54	46
65801	1099	1090	980	1388	1266	1620	1123
49207	1	3	1	5	1	3	2
72955	110	390	346	238	265	211	360
75188	6646	12075	22123	8315	7934	14525	12555
36599	52	152	77	74	65	87	71
31306	140	126	183	268	161	117	170
38297	498	660	562	592	248	726	664
52558	24	69	73	96	63	62	38
14723	154	129	90	165	129	90	243
75956	815	1043	473	787	1178	1001	624
20184	226	291	218	238	150	194	358
93237	330	247	590	406	570	625	778
12535	68	57	67	44	85	34	55
92696	240	149	223	277	160	191	257
21790	75	258	180	154	150	201	203
64657	5751	2793	2174	2064	4611	4085	2861
58156	628	861	416	599	596	395	804
73302	127	89	146	150	121	63	61
27760	0	1	0	1	0	1	1
86599	463	785	715	645	842	675	462
45318	467	788	665	693	557	752	753
80751	23	28	25	34	20	21	17
80539	1	2	1	1	2	8	3
35162	12	18	15	17	26	15	17
61223	1103	1130	695	750	1131	935	748
82843	34	26	13	18	14	33	23
93233	52	79	51	47	108	86	68
97989	318	274	191	200	267	180	292
98382	2018	2281	1653	1791	2970	784	2616
34664	97	53	182	69	155	110	164
34967	128	309	168	220	322	252	157
55139	39	80	98	68	81	180	146
75902	3514	2247	6284	5059	3827	4019	3589
61001	950	2752	3334	4751	3008	4256	2535
92086	120	224	124	143	123	118	155
23850	11	13	7	5	10	4	14
47445	47	17	35	26	8	46	22
65125	408	451	471	809	558	445	537
14341	50	22	55	42	72	29	34
83422	1196	964	433	522	949	1276	912
54758	325	929	513	537	645	684	650
82640	528	255	161	318	368	309	164
55210	796	529	583	717	515	650	429
100729	264	975	1019	673	932	872	763
34735	18	34	38	13	19	31	9
64364	91	89	52	107	102	120	129
98124	21166	11494	16754	16653	11662	23453	19229
57677	20	12	22	25	8	2	15
51469	24	58	50	69	28	66	55
17731	1659	874	1257	1522	995	1326	889
83941	87	98	103	151	251	76	120
55566	50	41	33	42	25	22	35
97245	11	25	18	19	27	19	14
76337	292	1738	1554	726	1586	638	601
23218	1412	1205	1290	878	1570	1207	1081
100171	3485	3000	2504	1948	2822	2377	1924
32528	107	143	117	109	206	184	312
42810	1497	752	1304	1320	1629	1474	468
93998	26	20	37	29	10	10	16
13064	200	451	334	355	269	376	576
34458	37	60	48	121	84	72	170
58956	215	218	269	184	203	299	91
48815	516	1386	2608	1664	1309	1960	1092
73114	1216	1679	1775	1634	1018	1122	1229
42973	12	11	15	13	19	26	15
89569	2606	1899	1348	1411	2544	1638	2545
22300	32	39	86	63	29	58	43
88808	28	20	31	16	14	30	14
97402	125	101	53	52	111	120	136
65815	18	9	10	12	13	5	7
74419	184	124	144	170	73	323	133
37669	399	471	445	542	512	734	597
43479	127	125	88	160	80	141	142
89061	340	453	512	438	409	550	449
50351	114	122	58	135	53	86	59
22650	169	125	108	217	132	185	191
64001	9	13	3	8	10	11	6
52060	143	100	118	137	120	223	129
77020	33	32	60	35	16	28	32
33761	136	58	40	71	62	84	36
61381	231	138	91	89	65	172	107
86548	327	145	227	307	227	163	133
53880	3	18	11	11	11	14	16
74201	8	12	9	5	10	4	9
22471	93	109	107	105	70	85	96
69170	305	350	263	299	226	181	477
78563	298	343	250	548	436	346	586
96879	633	763	657	816	950	775	743
28527	1363	1535	1142	3237	2939	2908	2009
21774	256	500	297	469	700	267	354
15365	138	161	72	194	141	207	139
88688	17	21	14	11	25	19	31
55392	21	20	10	17	10	24	17
51944	55	43	77	52	66	60	93
16383	216	135	241	276	315	241	333
34798	309	277	295	390	182	180	193
79440	259	113	136	186	73	134	194
76304	140	62	126	56	33	68	73
59188	330	424	499	739	544	677	524
77046	117	145	173	424	229	133	257
47198	245	270	224	156	274	489	169
58511	273	185	202	174	481	175	288
40408	61	61	41	27	22	40	73
19918	19	14	10	19	16	9	11
85702	512	349	316	341	443	366	357
17119	288	966	748	163	842	493	636
50211	67	126	101	45	103	38	163
18075	87	36	53	91	81	105	55
28909	15892	19792	11379	23019	10608	9043	18260
42483	44	54	62	35	63	21	74
92914	77	157	100	93	131	137	64
33315	171	103	288	227	284	183	250
64971	10	16	31	19	12	14	10
73619	121	324	211	322	491	389	635
59619	5308	5946	6156	3210	6192	4568	5231
50406	956	1693	953	1097	809	1274	428
85090	486	578	474	579	555	813	671
25771	566	451	646	740	725	470	698
51444	83	413	575	433	498	303	462
64983	611	1160	898	964	1006	1047	999
54172	91	63	81	130	156	116	102
11305	67	210	88	73	171	173	115
59089	192	509	175	643	491	564	557
81323	886	836	1102	984	839	1707	1295
31144	407	468	208	245	153	231	334
56195	643	704	719	488	802	664	284
89978	1	2	4	2	1	0	1
36836	3182	1865	2836	2566	1240	2154	1151
40016	14212	11761	19963	21937	9370	11570	20435
87102	2630	3368	3113	3375	2780	1499	1159
69005	107	123	102	49	62	56	68
76902	19	19	34	44	39	31	27
48962	274	411	123	246	208	420	255
26531	7	15	39	15	19	11	13
27710	805	551	647	620	571	666	685
92837	46	49	96	60	65	38	65
63595	719	958	1417	1350	943	1651	1263
62778	1420	1827	2550	2141	2842	2576	2588
24568	1	3	3	1	3	3	2
25240	259	271	660	660	614	471	691
87973	17	50	28	24	56	53	59
16897	5	7	12	3	11	15	16
83290	31	44	53	55	18	38	62
13864	125	108	219	57	87	82	82
26772	1046	690	2096	1115	1119	1029	1791
96958	4	5	5	6	4	9	7
18753	1472	716	702	2599	1202	1639	880
36872	7471	8907	14147	9677	15234	6348	5971
39227	520	1191	423	628	581	346	598
62591	233	522	478	311	382	527	510
59011	94	93	241	145	152	277	211
33546	21	13	13	8	13	7	11
62755	615	534	331	418	233	231	426
27282	213	335	515	274	335	197	309
52034	491	647	617	767	978	579	579
87482	29097	48241	14210	22308	21459	19636	31491
83731	833	767	954	414	507	1081	512
59652	232	459	507	314	333	663	442
30901	2923	5134	4147	2067	3821	4456	2773
51662	12	15	15	9	23	9	22
53272	11	16	10	7	24	26	21
52251	109	40	46	61	100	85	52
42725	42	87	40	54	36	43	36
50735	650	729	820	406	658	471	787
95188	36	58	50	91	123	80	56
100702	4782	1991	2485	4123	1967	4997	6839
77266	3238	4833	3119	2067	6626	2611	2709
48884	698	670	736	603	869	984	563
88804	75	114	119	57	44	92	98
27843	403	746	948	1105	261	226	693
61725	620	580	419	879	511	930	873
56722	18	22	25	15	8	15	29
75464	236	317	310	312	410	233	280
54912	650	662	598	651	516	709	820
70216	168	195	261	326	336	235	245
85495	4310	3410	5560	3672	5154	2214	2668
61377	1884	3458	2162	975	2694	1854	2794
82013	32	39	41	24	41	43	28
64110	224	193	211	161	196	233	115
17268	40	28	25	34	37	32	17
79031	532	484	634	695	391	325	623
29151	18	18	36	17	23	22	21
34820	751	1547	1295	1764	1852	2379	1617
46409	502	505	319	221	342	354	431
20160	2099	847	1371	1701	1232	1263	1819
77338	75	64	206	111	58	103	124
72479	7	5	10	14	7	9	6
81579	6561	13966	13317	11980	10877	9764	9670
15120	87	93	91	71	118	124	66
34785	1712	1759	3066	1345	2922	3206	2423
77941	435	200	123	396	475	391	317
100105	865	826	416	648	445	551	419
43440	6260	5794	8598	6250	5696	6557	7172
31779	182	202	404	284	481	328	456
19429	2691	1364	2055	1400	1687	4474	3729
55203	5	8	18	24	25	17	8
32541	1153	486	1486	1164	1074	1445	1501
43523	77	128	260	219	168	285	165
97935	116	104	81	151	94	208	144
57861	139	157	217	114	250	125	144
100708	230	532	427	314	293	172	361
83537	3121	3084	5807	2178	4660	4956	2083
14793	6	8	0	1	3	2	6
75133	121	273	168	240	186	115	138
86892	24	36	14	19	20	38	36
28565	765	1274	1644	2437	1943	722	2216
89729	49	83	97	87	154	170	172
72151	328	363	253	377	469	523	346
56521	64	54	64	18	134	57	69
96366	494	422	882	459	585	355	469
81903	988	1022	971	1168	1708	852	1095
85056	66	65	64	58	59	98	66
78073	161	160	179	197	203	161	108
53898	10	9	10	7	3	3	15
31528	383	265	223	215	524	175	130
23119	836	515	1072	767	1146	466	548
44037	82	72	65	73	43	29	34
61486	2481	1004	2154	1394	947	1444	1069
93580	4	2	2	2	1	0	5
90912	5	4	0	4	3	3	2
88480	16	14	9	8	4	7	6
87751	45	71	50	47	82	74	62
79328	237	403	508	396	191	408	175
92013	122	229	236	62	172	135	53
87341	124	60	160	133	103	139	117
87235	642	429	1088	617	879	778	662
86246	72	89	79	44	52	42	88
81896	21	18	12	11	6	6	10
88403	17	13	14	14	25	10	4
32202	11242	21617	5098	16192	9337	12654	10188
37692	0	2	0	3	0	0	2
16930	123	129	61	88	128	127	108
57198	3934	1554	4396	1175	3718	2480	3306
96476	402	598	1237	890	503	1227	486
32473	31	21	31	45	20	25	27
26754	171	190	175	105	91	158	185
33169	1176	702	1165	666	1302	815	1382
75254	1401	1624	1983	1985	2462	1172	1618
53934	18	19	36	20	20	38	41
85412	683	637	671	1063	1184	413	383
14508	285	220	257	163	210	196	202
93821	815	1870	1306	833	1827	1580	1119
79461	2098	2596	1227	1197	2027	1887	2470
43758	60	95	91	64	65	77	88
78999	8	8	10	19	6	6	14
50556	437	397	323	233	267	283	259
84509	5209	3704	5169	4396	8606	5242	5364
66207	473	1265	1064	1237	1006	936	853
81215	327	266	324	275	517	140	150
42816	19261	17815	16463	20455	14957	18318	25360
67518	29	16	19	19	26	15	14
44305	1043	1601	1417	817	1047	1076	1384
81258	46	43	36	52	57	58	43
57654	143	126	177	195	232	278	136
74091	244	174	201	121	174	176	228
20224	3542	3161	3045	3777	3583	4363	2826
83242	10	21	29	27	33	22	29
14883	57	65	58	43	67	46	54
86597	8	13	13	19	12	12	15
23659	524	952	396	578	912	903	721
79960	57	79	39	50	83	56	71
51888	309	276	263	219	490	283	321
38075	13	12	20	12	23	13	13
45056	63	80	91	131	55	73	50
31427	1782	805	1156	1222	1283	2153	1821
46141	155	170	103	165	74	164	205
89635	323	554	1861	607	1725	1189	724
76487	482	588	258	320	269	384	258
51036	104	23	91	95	58	53	125
83607	14	5	4	10	7	7	2
56743	1176	1185	1138	1014	1416	1225	1414
85751	272	322	239	152	177	361	269
29563	1403	1625	594	925	1304	895	1094
68237	0	4	3	0	0	7	7
84933	8	5	8	8	5	6	9
62656	2	1	3	1	3	2	5
37487	29	42	12	32	31	17	6
59292	1555	998	1739	1530	713	1019	1363
22706	359	373	724	521	357	607	545
93988	106	308	460	242	365	319	188
34511	219	261	171	215	236	248	369
56898	506	662	908	782	673	391	831
61051	140	57	116	100	85	114	93
32110	438	185	279	154	242	545	608
81351	189	238	395	152	197	207	250
31093	2	3	4	1	1	3	2
80605	85	48	51	90	62	77	80
49800	2029	2721	1531	1885	2735	2878	1702
80606	94	82	55	75	50	77	104
56966	105	177	110	163	180	91	145
23375	43	32	38	46	45	53	55
43470	40	148	95	95	159	134	60
17493	1034	2825	2710	4153	3000	1798	2618
82844	84	171	140	185	186	229	287
55022	22	25	18	25	32	24	23
44318	1	1	0	2	1	1	4
18512	73	20	124	104	31	34	31
46150	4	5	0	2	5	1	2
90717	1	14	10	5	14	12	4
72086	762	875	998	1120	606	921	737
41433	699	568	640	501	687	602	551
31391	2	2	5	6	4	6	1
97451	1316	1010	1176	1214	860	840	756
81595	401	386	269	417	312	416	261
59349	36	23	18	31	23	45	25
84029	829	685	548	632	709	545	321
49982	8	8	8	4	6	4	5
85385	10	12	9	11	21	26	18
93089	7	6	20	31	16	22	11
70580	27	13	15	12	24	6	18
59772	391	1033	842	963	1106	1282	1215
90220	5	5	5	2	13	8	17
37943	8	16	11	20	21	16	10
82702	30	8	14	19	30	22	26
86248	200	274	187	353	168	102	246
14504	89	147	89	261	150	135	130
83764	679	815	1358	615	437	1219	657
67551	31	30	38	46	32	35	56
82751	20	12	9	5	10	9	11
89378	88	66	50	87	82	24	34
19312	227	146	261	153	101	153	166
33764	16	35	27	24	34	18	14
89428	248	273	160	287	461	219	201
46600	5363	5818	4942	4059	5737	5514	4643
53783	27	96	51	90	97	67	69
52037	106	131	144	101	201	254	116
56622	2050	1919	1283	3595	2773	1271	2259
33478	56	26	56	51	80	47	35
20375	28	18	40	25	46	30	23
20929	15	26	18	5	14	14	5
81243	257	408	277	243	292	334	391
23876	234	392	622	459	430	429	455
99061	110	54	101	114	162	130	190
88196	214	303	222	213	152	164	118
42435	1510	1375	1890	1830	2489	1422	1137
70299	1030	1696	1851	2307	1931	1276	884
22200	13	12	7	11	6	10	11
42482	136	76	152	144	106	97	127
53432	218	199	245	167	189	99	174
22612	353	747	869	499	660	791	481
66025	107	92	89	73	104	122	54
73363	37	52	39	49	47	71	57
91545	48	120	49	74	46	55	53
27168	5	4	11	6	5	10	8
58486	122	119	72	166	95	109	149
14275	48	64	35	51	44	31	75
15176	221	318	362	459	177	338	170
63037	15	20	17	23	11	18	10
22555	55	31	84	36	41	37	68
33832	18	30	12	19	14	7	14
30677	11	21	17	17	31	32	19
34586	630	496	823	303	532	1112	395
64845	53	60	95	44	80	31	68
26028	337	477	502	230	117	528	256
61894	19	15	20	17	18	7	17
73412	115	265	137	107	195	290	179
93010	5	3	6	5	2	2	5
17824	95	78	51	47	45	78	27
64578	47	76	53	44	67	70	66
90757	373	372	512	328	263	464	392
99715	186	213	287	105	231	121	278
28211	118	135	122	225	156	156	217
20409	886	611	1271	1136	1095	1002	1061
64656	208	238	160	315	171	240	134
18721	220	498	289	357	454	645	570
63829	914	648	727	599	772	648	840
81959	121	109	158	80	181	101	104
33817	54	87	128	142	173	156	67
27902	192	509	626	704	353	752	456
56738	54	46	46	71	97	47	72
76652	370	405	447	216	230	286	588
36014	900	1039	1320	2241	1656	1628	1645
85289	771	1051	1079	660	390	1168	766
72949	50	73	58	49	91	49	80
80783	19	8	9	11	7	5	12
100321	154	178	80	135	141	121	102
88534	101	238	356	237	205	358	113
66367	1288	1630	1736	1078	986	1153	1211
92015	54	60	82	67	52	55	77
47381	141	100	112	82	135	62	40
20674	1013	472	684	841	601	511	935
57873	54	72	91	76	68	75	70
32495	97	125	116	144	70	137	156
88714	2743	3131	8060	3535	4726	4590	4556
32559	3387	1929	2859	3418	2343	2411	2852
63501	557	914	978	1634	587	683	1404
87842	357	456	688	618	355	748	247
62502	19	9	37	11	23	30	32
63030	499	365	334	432	231	435	414
28267	70	131	169	271	145	135	159
19373	137	165	316	234	273	264	175
96621	50	36	107	82	77	33	71
70206	140	156	155	94	176	236	124
63626	74	133	185	86	84	142	71
68913	507	241	118	340	288	275	420
30573	2272	2436	5043	3404	2753	2730	2657
95935	183	236	242	127	388	233	209
58658	1	4	6	6	9	3	4
85152	29	16	28	21	12	31	23
39304	11	4	6	5	7	3	7
57470	47	19	25	38	16	22	16
77405	486	483	216	436	513	448	198
98456	397	747	292	551	754	537	592
89760	55	47	48	69	58	36	49
47706	256	222	143	154	166	341	164
70517	48	19	39	13	15	22	45
54862	8	7	6	4	4	6	19
58095	8	5	15	8	13	10	5
57978	35	20	13	26	29	17	9
37699	2814	3925	3045	1946	2238	1688	1969
84743	10	4	9	18	8	6	14
45309	593	1509	660	2097	2378	1926	2579
68297	2622	1619	1783	2888	1234	1375	1317
56418	136	124	137	72	79	93	112
62286	120	166	90	90	74	157	94
24446	37	40	30	26	38	45	28
76150	165	122	173	44	115	128	136
61781	447	416	446	811	411	649	574
56714	175	123	134	208	118	220	128
20762	1208	651	1283	920	1230	690	1028
72573	2141	586	1264	1959	1255	1430	712
42764	400	164	280	242	299	284	218
49388	367	285	484	557	304	279	225
80719	156	161	111	159	96	80	140
30412	249	237	270	248	212	264	195
82361	28	12	5	10	9	10	5
37855	281	340	387	319	255	582	185
41660	231	499	350	446	252	318	440
79891	19	32	32	30	22	24	26
51947	13286	8123	12573	4617	8909	9673	6586
60679	18	17	7	16	27	15	12
98005	16	21	14	17	27	31	20
65487	259	353	160	157	155	325	248
18578	0	2	5	10	7	5	5
43804	34	15	36	25	32	35	27
48484	7	10	7	7	7	5	4
34001	12	44	25	16	26	16	27
66800	122	103	101	143	141	114	140
45526	193	288	172	261	200	315	380
33286	1159	1158	935	1279	1022	849	943
36183	788	625	445	945	396	956	1151
37656	1239	1406	1602	1132	1090	1556	1380
58579	424	415	469	656	320	435	420
42781	93	62	78	58	30	33	45
88717	1242	1538	1104	1603	808	1074	1221
44157	50	44	60	51	84	60	34
87020	58	27	48	39	18	24	37
34601	2475	2531	2037	2178	1400	3625	2895
87445	496	998	879	908	481	809	598
84363	232	288	148	115	198	228	202
71675	315	763	802	735	566	919	963
97730	553	1059	661	860	1168	1465	1045
31316	6	9	6	8	6	9	7
39220	128	142	152	131	118	116	215
60119	17	22	19	34	32	13	44
29135	176	193	135	218	139	161	116
45807	25	31	41	52	30	45	30
75565	1431	1372	3114	1457	1769	3108	1836
24212	360	564	353	436	209	557	346
96431	39	24	27	42	37	27	22
79743	102	150	148	124	131	149	95
85527	9	9	3	5	7	9	8
98246	102	95	176	222	206	246	140
41302	353	397	373	265	580	293	435
72504	276	154	235	216	223	224	345
85846	2	2	3	3	3	1	1
97170	97	66	75	78	51	92	53
18873	342	348	306	338	573	300	493
62101	255	222	210	336	400	227	208
43354	1136	878	1436	1237	1529	1403	1473
94235	15	20	11	7	5	14	17
34052	274	479	569	396	300	414	238
39387	36	53	33	36	37	28	32
62278	256	177	171	247	122	166	250
69272	145	608	279	322	330	277	358
20189	621	911	628	526	624	470	285
13056	32	31	37	87	24	59	32
20760	172	212	175	254	202	188	249
62557	13	32	22	13	40	20	29
21089	8	11	11	9	13	10	8
79865	260	332	428	283	600	311	427
90805	97	103	71	90	130	115	166
42938	10	11	2	3	4	4	0
57341	18	22	36	13	45	17	24
89535	145	200	122	166	112	129	203
36550	3687	3755	4408	3605	3543	2990	3137
97615	856	1229	1080	764	960	1200	692
97326	577	607	824	833	489	765	609
84698	2	3	3	3	2	4	4
41878	153	83	61	101	108	149	188
65860	395	662	903	640	392	510	713
28264	212	355	340	165	379	227	220
52871	393	190	549	389	208	209	265
45205	105	45	83	98	71	49	102
14551	2725	6347	3841	6183	2784	6070	3736
61864	3564	2840	3168	2659	1775	1988	2542
45876	123	171	186	79	206	119	115
20011	23	22	21	5	26	23	17
95527	4732	15584	22231	16998	30516	23344	13454
41635	53	26	43	68	36	25	36
54468	855	1144	2075	1794	2258	1569	1455
94576	2332	8986	9572	8384	7236	4560	8292
51122	15	14	18	28	16	15	26
56485	295	196	239	396	228	273	296
32406	49	59	102	42	42	100	62
57484	636	259	273	536	400	294	449
23422	247	359	340	247	237	159	129
29080	3065	4524	11627	3444	6284	5771	5979
35331	778	426	289	303	443	248	355
43549	205	128	122	75	150	123	195
33220	1364	3216	2467	4103	1950	2927	1413
38532	84	47	68	113	53	75	97
89021	69	113	133	56	69	83	79
83495	9603	6570	9681	20913	6573	14578	12675
94435	24	60	72	51	46	50	109
93878	70	37	43	45	36	34	29
52237	260	105	149	64	195	132	160
94618	22	23	15	6	14	16	11
58734	0	2	3	1	2	6	3
47070	1628	2443	1648	2702	2241	2261	4982
100193	30	16	36	19	31	38	47
89144	49	53	67	39	43	15	57
91131	90	48	81	31	99	104	73
57399	17	13	14	21	22	11	29
39637	19	16	20	11	15	6	22
24870	114	241	143	193	93	160	72
13276	18298	16230	15473	13107	29649	14041	17410
49594	764	559	541	632	540	783	480
61269	584	541	559	532	835	290	922
51633	9	5	9	3	13	5	4
45693	169	111	100	123	235	58	99
46311	26	18	36	39	29	47	25
32239	558	661	565	400	398	643	1006
52001	80	169	161	140	161	156	247
38267	156	151	118	173	124	173	122
80464	94	92	364	258	310	142	247
22377	31	52	35	42	62	36	51
74886	4	2	6	11	3	11	9
47257	493	213	281	371	705	637	477
83924	5	14	16	8	16	9	18
29179	16	18	14	7	25	21	8
31802	87	78	61	73	67	108	38
45343	29	49	33	34	37	46	17
30120	205	208	191	249	229	268	203
42652	548	1589	1314	974	2219	819	810
56988	121	165	161	406	175	239	167
27436	183	120	284	177	281	285	241
42230	67	192	144	82	149	177	150
38881	1225	1063	841	605	382	719	1004
68759	4	4	3	3	6	3	1
40519	358	349	276	327	236	434	273
74416	27	24	51	21	10	26	13
60771	16	12	12	16	5	12	19
18456	97	160	175	139	105	89	123
86011	77	38	62	58	61	44	72
51880	541	433	377	290	470	227	251
54799	1178	1657	1501	1772	696	829	1139
69692	1	1	1	2	2	1	1
90149	95	123	57	82	109	136	99
55498	8675	8441	4648	6773	9217	7910	5757
49112	566	834	598	462	568	525	1148
68646	2445	2110	2563	1981	1292	2888	5660
27638	261	261	140	116	146	231	182
12550	1	8	2	10	5	8	5
35357	16	15	9	13	19	19	17
73830	543	623	627	467	739	620	529
84931	547	811	820	881	1533	1109	671
90005	24	38	35	49	18	40	44
70697	94	98	50	63	56	51	96
30637	313	208	182	236	269	204	346
34895	4	7	2	2	4	1	5
58358	68	35	65	79	76	48	93
95132	4313	2748	3608	5895	5105	3576	3484
69362	10591	8737	13841	7918	8185	11406	10036
18415	137	141	54	164	102	110	147
17386	6189	4342	5424	4537	6403	9007	4829
65588	41	71	33	70	87	66	50
41145	14	25	26	28	23	30	21
33140	1	5	2	1	4	3	2
82331	753	822	793	1041	949	456	843
64272	67	83	70	54	85	89	29
40036	18429	35685	52256	24715	22371	28103	32020
29181	242	156	176	212	356	373	142
68791	248	151	182	321	178	332	218
94756	8	2	4	7	2	1	2
18452	4059	2990	3319	2311	2523	4288	2727
79959	48	73	62	87	55	89	70
63185	84	94	62	135	71	148	104
35706	1	0	0	3	0	0	4
57267	403	1134	1171	816	1144	1229	965
36016	758	1568	984	629	551	882	797
34290	43	59	79	137	96	69	92
90651	174	263	182	108	121	136	131
54840	212	124	258	143	286	272	423
71817	955	1454	1408	1392	972	809	700
86348	228	173	111	246	108	276	188
23369	4147	4989	3407	5090	5183	3102	10164
93179	92	116	67	79	62	46	128
83826	42	45	41	55	62	27	59
62513	52	45	17	44	38	42	42
81398	0	0	0	0	0	0	2
58422	34	25	22	44	22	36	24
52647	1009	697	1061	1672	999	1500	674
55737	135	317	327	342	246	236	381
40656	61	35	20	35	18	43	23
92270	435	300	501	287	241	376	441
58366	4	6	4	3	4	6	4
13941	73	129	76	89	77	110	57
26897	480	487	226	434	464	187	261
68303	527	373	183	581	520	581	568
53336	12	32	23	23	22	16	34
72619	1025	514	652	809	685	799	478
41080	4993	5900	7087	3180	2327	8562	2614
62878	61	62	77	30	84	78	22
62209	659	383	385	864	653	533	427
82933	5	5	8	16	2	4	3
55831	5	3	1	0	1	3	2
72398	247	479	443	336	428	742	617
13045	234	134	139	191	152	236	223
81319	72	196	200	248	291	175	333
76872	45	31	58	29	75	61	59
78666	49	55	58	71	96	60	79
47170	680	1545	1562	1185	627	877	1602
18427	3780	5454	5925	3444	4052	5873	4015
36096	138	107	112	106	100	87	41
22599	0	3	11	2	9	9	5
44709	1465	2521	1073	1732	1571	2892	1049
30923	426	296	492	766	350	631	364
50343	265	567	512	413	417	573	150
26045	152	162	128	243	87	190	197
91234	16014	13612	17497	10368	14411	16745	14054
39051	146	81	168	126	51	182	148
19369	263	232	568	482	455	473	372
77410	4	4	2	4	9	14	14
31517	50	39	57	41	58	56	25
74714	41	30	34	62	18	23	38
45413	180	119	244	139	163	121	127
82090	160	363	396	345	299	208	303
25170	18	36	28	34	38	49	31
