gene_id	GSM2360001	GSM2360004	GSM2360005	GSM2360006
ENSMUSG00000160584	440	333	249	541
ENSMUSG00000196033	62	47	79	73
ENSMUSG00000207820	1183	520	468	377
ENSMUSG00000141571	463	187	228	318
ENSMUSG00000208760	37	53	53	36
ENSMUSG00000165262	1887	873	1090	1286
ENSMUSG00000192631	63	118	37	38
ENSMUSG00000186827	21611	12926	22971	10675
ENSMUSG00000153330	17	21	17	23
ENSMUSG00000166160	33	38	35	54
ENSMUSG00000163743	45	32	41	39
ENSMUSG00000166650	376	367	117	441
ENSMUSG00000191416	1674	2603	1452	1079
ENSMUSG00000202652	180	223	284	190
ENSMUSG00000135506	46	58	40	74
ENSMUSG00000183946	4911	7804	11367	9241
ENSMUSG00000189734	1230	1474	972	1351
ENSMUSG00000216844	104	114	59	106
ENSMUSG00000126739	303	123	159	246
ENSMUSG00000180870	8	13	4	8
ENSMUSG00000193167	103	274	171	160
ENSMUSG00000169884	7097	4355	6931	3617
ENSMUSG00000108691	11	15	26	15
ENSMUSG00000154306	10	12	14	8
ENSMUSG00000198231	140	165	301	353
ENSMUSG00000199913	4	0	2	1
ENSMUSG00000186927	3497	2672	5009	2709
ENSMUSG00000172723	8	7	2	8
ENSMUSG00000123673	42	80	26	18
ENSMUSG00000218535	87	123	122	98
ENSMUSG00000159595	1596	1209	1772	2094
ENSMUSG00000104012	269	492	386	212
ENSMUSG00000107030	2	1	1	2
ENSMUSG00000155225	12	6	4	9
ENSMUSG00000166032	246	242	180	282
ENSMUSG00000186992	3	3	1	2
ENSMUSG00000216059	99	55	95	35
ENSMUSG00000181960	36	37	16	66
ENSMUSG00000125759	727	1182	646	1019
ENSMUSG00000160102	3071	1946	2179	1627
ENSMUSG00000144961	0	2	1	1
ENSMUSG00000124743	253	426	287	498
ENSMUSG00000160595	648	548	862	746
ENSMUSG00000158400	17	45	23	23
ENSMUSG00000211481	36	34	51	44
ENSMUSG00000119391	11	22	10	13
ENSMUSG00000195564	64	35	61	90
ENSMUSG00000106988	210	233	321	334
ENSMUSG00000198956	1734	2466	1805	3314
ENSMUSG00000207648	3639	1865	3143	1897
ENSMUSG00000140190	103	102	46	77
ENSMUSG00000201365	19	25	14	26
ENSMUSG00000108512	875	1281	1162	1098
ENSMUSG00000180499	3	1	1	1
ENSMUSG00000141293	8	5	15	3
ENSMUSG00000174120	1773	568	644	681
ENSMUSG00000154111	14554	8267	9860	9725
ENSMUSG00000144347	32	27	19	51
ENSMUSG00000188654	101	126	146	95
ENSMUSG00000124867	31	13	16	6
ENSMUSG00000171370	136	179	196	117
ENSMUSG00000136195	101	112	120	128
ENSMUSG00000201038	31	39	25	25
ENSMUSG00000183091	164	232	148	310
ENSMUSG00000157031	87	71	94	77
ENSMUSG00000167571	490	371	293	374
ENSMUSG00000162292	88	74	96	120
ENSMUSG00000118070	23	9	21	12
ENSMUSG00000210708	222	241	113	246
ENSMUSG00000143745	1303	561	779	690
ENSMUSG00000209900	44	45	42	28
ENSMUSG00000206535	2511	3262	2155	1121
ENSMUSG00000101108	829	160	462	273
ENSMUSG00000149008	100	34	81	66
ENSMUSG00000113069	259	167	180	205
ENSMUSG00000191166	66	90	52	75
ENSMUSG00000101364	23	16	19	22
ENSMUSG00000187473	361	1076	982	727
ENSMUSG00000102905	1542	678	1501	524
ENSMUSG00000105356	58	81	56	74
ENSMUSG00000172639	99	47	120	132
ENSMUSG00000176886	118	103	162	59
ENSMUSG00000104240	602	650	943	815
ENSMUSG00000134095	2103	1578	2653	2447
ENSMUSG00000204489	49	85	30	55
ENSMUSG00000132441	215	374	201	250
ENSMUSG00000179599	181	196	158	127
ENSMUSG00000103540	532	645	695	647
ENSMUSG00000197201	3965	2131	2086	3202
ENSMUSG00000180300	10	43	30	37
ENSMUSG00000203478	3	2	1	4
ENSMUSG00000193482	136	102	73	83
ENSMUSG00000199825	2	12	7	9
ENSMUSG00000136920	3091	2014	3270	3589
ENSMUSG00000158423	43	40	41	48
ENSMUSG00000150271	49	119	48	156
ENSMUSG00000181268	328	225	271	311
ENSMUSG00000131505	166	257	82	260
ENSMUSG00000212013	53	65	88	109
ENSMUSG00000165938	308	173	241	97
ENSMUSG00000192000	681	1184	1140	1281
ENSMUSG00000138551	72	78	51	32
ENSMUSG00000184135	4085	6962	4657	6151
ENSMUSG00000155648	395	264	238	280
ENSMUSG00000207604	7	2	2	4
ENSMUSG00000206047	2005	1221	908	771
ENSMUSG00000194361	7	4	3	14
ENSMUSG00000200339	472	427	235	268
ENSMUSG00000134780	11000	7496	20891	11059
ENSMUSG00000139485	1435	975	1946	957
ENSMUSG00000207290	53	15	14	21
ENSMUSG00000162359	15	45	31	31
ENSMUSG00000157589	190	189	119	113
ENSMUSG00000155803	4304	3311	5938	4392
ENSMUSG00000214643	23	45	35	22
ENSMUSG00000190673	1813	2289	1596	1301
ENSMUSG00000192018	208	321	399	402
ENSMUSG00000193596	125	128	105	122
ENSMUSG00000119835	143	118	97	133
ENSMUSG00000219820	7746	3729	4875	3479
ENSMUSG00000111729	10	8	2	4
ENSMUSG00000105426	13	7	26	28
ENSMUSG00000176610	499	1776	1271	1050
ENSMUSG00000161816	1607	604	680	1073
ENSMUSG00000105282	23	15	25	20
ENSMUSG00000181405	40	38	29	34
ENSMUSG00000193961	15	23	26	6
ENSMUSG00000154733	259	482	813	429
ENSMUSG00000178996	64	47	30	48
ENSMUSG00000168579	1835	2210	2227	3405
ENSMUSG00000116554	423	613	550	822
ENSMUSG00000205834	271	114	180	129
ENSMUSG00000132440	206	218	164	135
ENSMUSG00000197782	541	616	381	652
ENSMUSG00000180759	1097	610	699	863
ENSMUSG00000143657	221	180	245	264
ENSMUSG00000119303	331	225	294	211
ENSMUSG00000213399	580	864	833	366
ENSMUSG00000114214	170	195	130	186
ENSMUSG00000159313	1679	764	1214	1465
ENSMUSG00000208469	137	93	100	98
ENSMUSG00000211299	16	44	49	34
ENSMUSG00000120879	501	340	239	376
ENSMUSG00000134622	5436	3948	2555	2617
ENSMUSG00000144814	3213	5430	4983	4235
ENSMUSG00000155643	5	4	8	5
ENSMUSG00000170261	388	300	395	479
ENSMUSG00000197348	95	59	76	31
ENSMUSG00000217720	74	97	87	88
ENSMUSG00000138500	109	102	117	87
ENSMUSG00000170159	138	118	99	95
ENSMUSG00000176960	31	90	33	50
ENSMUSG00000152999	248	71	113	55
ENSMUSG00000138131	154	206	286	193
ENSMUSG00000160890	12	8	12	3
ENSMUSG00000182355	17	9	18	15
ENSMUSG00000181049	15	10	20	13
ENSMUSG00000126642	12	17	16	12
ENSMUSG00000195710	725	347	742	588
ENSMUSG00000153673	2	20	12	15
ENSMUSG00000170790	150	170	152	69
ENSMUSG00000205420	210	106	167	225
ENSMUSG00000137017	611	484	683	307
ENSMUSG00000121935	121	179	190	158
ENSMUSG00000176266	2797	1194	749	712
ENSMUSG00000210306	146	146	182	165
ENSMUSG00000120674	182	193	141	153
ENSMUSG00000194913	914	821	670	626
ENSMUSG00000209173	23	9	4	10
ENSMUSG00000171751	375	286	343	323
ENSMUSG00000108442	2048	2449	1805	2737
ENSMUSG00000187135	104	154	220	124
ENSMUSG00000136250	65	165	95	105
ENSMUSG00000140554	12448	6710	7786	9127
ENSMUSG00000129439	269	292	246	196
ENSMUSG00000137139	2107	1243	1405	2574
ENSMUSG00000169354	1	0	0	3
ENSMUSG00000176954	113	243	172	120
ENSMUSG00000141865	50	69	49	46
ENSMUSG00000195855	353	298	327	324
ENSMUSG00000214747	1802	2008	1261	1020
ENSMUSG00000134285	190	103	119	106
ENSMUSG00000189931	115	191	152	112
ENSMUSG00000215253	2	0	0	0
ENSMUSG00000191448	348	989	776	801
ENSMUSG00000211358	1715	4329	2235	1692
ENSMUSG00000146967	145	104	142	212
ENSMUSG00000149970	80	75	86	39
ENSMUSG00000119283	361	310	334	359
ENSMUSG00000190250	992	926	715	934
ENSMUSG00000158641	368	601	220	622
ENSMUSG00000152299	10665	9993	11841	6867
ENSMUSG00000163819	134	35	60	46
ENSMUSG00000103788	8	11	14	3
ENSMUSG00000156863	352	231	123	393
ENSMUSG00000181657	1219	2785	1993	1764
ENSMUSG00000142735	166	81	21	63
ENSMUSG00000125971	168	146	134	129
ENSMUSG00000166446	84	54	65	55
ENSMUSG00000176284	30	10	6	8
ENSMUSG00000109619	59	33	42	39
ENSMUSG00000203492	2	0	5	1
ENSMUSG00000213230	332	175	271	193
ENSMUSG00000212103	363	667	356	237
ENSMUSG00000104470	646	983	704	552
ENSMUSG00000194764	63	27	35	25
ENSMUSG00000122634	23	77	23	46
ENSMUSG00000119485	6	6	2	7
ENSMUSG00000195461	7	11	2	7
ENSMUSG00000192373	680	717	811	733
ENSMUSG00000192452	43981	47789	33224	32812
ENSMUSG00000159577	23	14	17	15
ENSMUSG00000175475	76	28	64	72
ENSMUSG00000111406	606	1034	930	868
ENSMUSG00000164783	43	56	33	32
ENSMUSG00000177042	502	742	586	362
ENSMUSG00000210281	78	91	69	86
ENSMUSG00000133195	67	115	108	80
ENSMUSG00000170970	843	1004	740	890
ENSMUSG00000213794	246	91	84	42
ENSMUSG00000162466	15	11	12	5
ENSMUSG00000130437	642	796	717	1203
ENSMUSG00000210888	187	205	120	142
ENSMUSG00000180734	65	34	68	49
ENSMUSG00000184428	20	12	58	18
ENSMUSG00000112005	548	351	622	671
ENSMUSG00000124731	21	37	30	35
ENSMUSG00000160257	326	168	157	302
ENSMUSG00000105617	1518	1127	794	1435
ENSMUSG00000207811	104	128	154	100
ENSMUSG00000109698	1998	1889	1385	952
ENSMUSG00000154567	7	7	17	9
ENSMUSG00000143094	522	677	566	688
ENSMUSG00000150236	535	688	365	318
ENSMUSG00000114382	13462	5970	5838	8080
ENSMUSG00000177687	139	214	140	243
ENSMUSG00000136905	318	858	834	641
ENSMUSG00000128826	92	93	64	122
ENSMUSG00000129596	15	29	10	15
ENSMUSG00000102464	35	48	19	40
ENSMUSG00000183450	19	46	23	37
ENSMUSG00000159968	1095	975	286	1064
ENSMUSG00000202481	27	47	39	60
ENSMUSG00000204951	165	292	177	198
ENSMUSG00000174475	469	1259	1021	895
ENSMUSG00000117740	970	2141	2500	1345
ENSMUSG00000143277	748	711	1044	840
ENSMUSG00000135440	3208	2191	3318	3534
ENSMUSG00000162769	13	15	19	20
ENSMUSG00000170903	90	48	57	35
ENSMUSG00000170099	296	213	230	222
ENSMUSG00000134620	2183	1073	1235	1589
ENSMUSG00000184979	419	388	345	290
ENSMUSG00000182232	51	24	47	19
ENSMUSG00000152422	79	88	87	140
ENSMUSG00000153934	8	1	4	6
ENSMUSG00000193791	1445	570	744	821
ENSMUSG00000169508	3	8	5	4
ENSMUSG00000153096	232	232	422	183
ENSMUSG00000149142	1719	622	858	1232
ENSMUSG00000166810	647	1183	963	870
ENSMUSG00000218872	4	7	6	9
ENSMUSG00000133730	127	301	197	272
ENSMUSG00000100023	78	71	70	56
ENSMUSG00000170233	92	100	139	69
ENSMUSG00000189664	5114	2363	2619	4214
ENSMUSG00000173428	219	273	276	256
ENSMUSG00000189676	3	8	6	11
ENSMUSG00000173636	23	14	13	20
ENSMUSG00000166792	467	683	723	860
ENSMUSG00000157950	255	318	325	188
ENSMUSG00000168089	8	12	11	21
ENSMUSG00000136321	15	4	3	4
ENSMUSG00000177480	87	49	46	33
ENSMUSG00000159597	68	72	81	37
ENSMUSG00000136404	861	708	859	581
ENSMUSG00000139851	52	33	22	59
ENSMUSG00000147654	631	666	656	788
ENSMUSG00000191655	5213	1710	1939	2023
ENSMUSG00000157253	8	10	3	4
ENSMUSG00000181806	37	29	48	41
ENSMUSG00000142644	4221	2394	2280	5930
ENSMUSG00000204573	82	28	42	151
ENSMUSG00000149554	165	154	172	82
ENSMUSG00000115821	1063	1590	1317	1147
ENSMUSG00000192805	25	36	20	24
ENSMUSG00000113292	59	104	51	40
ENSMUSG00000212342	3	4	6	12
ENSMUSG00000199839	530	410	573	348
ENSMUSG00000161481	46	72	63	74
ENSMUSG00000114301	69	36	93	80
ENSMUSG00000114381	2	0	2	1
ENSMUSG00000209750	883	1188	775	1839
ENSMUSG00000140396	527	678	624	511
ENSMUSG00000158541	92	37	41	7
ENSMUSG00000187771	821	1636	1542	1579
ENSMUSG00000130653	1	1	4	1
ENSMUSG00000104172	114	124	117	133
ENSMUSG00000141027	6	8	5	5
ENSMUSG00000112176	22301	24890	39720	47252
ENSMUSG00000157098	1	1	1	1
ENSMUSG00000219071	8	7	9	17
ENSMUSG00000176763	15	34	18	46
ENSMUSG00000103105	728	539	749	333
ENSMUSG00000202051	1018	600	984	765
ENSMUSG00000157291	327	297	354	527
ENSMUSG00000195598	117	45	51	66
ENSMUSG00000117403	6316	8466	5977	6755
ENSMUSG00000150981	36	22	34	23
ENSMUSG00000116655	169	169	256	180
ENSMUSG00000161149	4269	3304	4838	5898
ENSMUSG00000104309	9	18	14	10
ENSMUSG00000183996	30	39	35	16
ENSMUSG00000194757	1090	969	734	1315
ENSMUSG00000176331	380	206	282	544
ENSMUSG00000124989	5	4	6	9
ENSMUSG00000219756	76	116	120	89
ENSMUSG00000191557	6035	5158	6588	4547
ENSMUSG00000197909	66	79	53	91
ENSMUSG00000107422	596	531	586	508
ENSMUSG00000153249	146	158	278	108
ENSMUSG00000108021	23	37	28	35
ENSMUSG00000137517	4439	4736	3696	2253
ENSMUSG00000132405	792	981	808	760
ENSMUSG00000167629	3074	1972	1414	1498
ENSMUSG00000214101	105	53	118	21
ENSMUSG00000217508	207	188	190	147
ENSMUSG00000122246	160	204	157	244
ENSMUSG00000161043	242	333	472	517
ENSMUSG00000107099	64	45	89	92
ENSMUSG00000110762	81	68	46	39
ENSMUSG00000152813	947	1769	1073	1781
ENSMUSG00000217141	13	12	8	23
ENSMUSG00000149579	35	55	55	46
ENSMUSG00000107357	34	53	48	59
ENSMUSG00000127885	48	56	38	41
ENSMUSG00000112040	11	14	17	10
ENSMUSG00000122214	24	19	26	23
ENSMUSG00000128034	834	635	846	620
ENSMUSG00000132749	96	125	42	37
ENSMUSG00000161818	25	36	42	19
ENSMUSG00000112825	6670	2657	5452	3587
ENSMUSG00000175622	12	5	6	10
ENSMUSG00000151522	917	729	932	1041
ENSMUSG00000214865	256	220	150	286
ENSMUSG00000122298	12	9	8	11
ENSMUSG00000189718	60	63	52	54
ENSMUSG00000214826	38	45	68	95
ENSMUSG00000150870	3809	1358	1348	1543
ENSMUSG00000204434	667	624	812	935
ENSMUSG00000185712	150	52	85	109
ENSMUSG00000215133	11	10	10	6
ENSMUSG00000176967	8	5	4	5
ENSMUSG00000129170	110	115	83	119
ENSMUSG00000192460	6	4	3	5
ENSMUSG00000199174	72	66	140	101
ENSMUSG00000187185	141	117	126	117
ENSMUSG00000184029	206	233	296	275
ENSMUSG00000196732	2053	1130	1149	925
ENSMUSG00000191534	165	194	99	73
ENSMUSG00000107505	212	198	291	310
ENSMUSG00000129566	234	149	110	111
ENSMUSG00000103842	1095	467	837	1105
ENSMUSG00000193907	461	750	962	528
ENSMUSG00000211577	6756	4078	2234	3074
ENSMUSG00000125098	2446	954	2373	812
ENSMUSG00000105539	25	31	18	27
ENSMUSG00000171928	8	9	5	3
ENSMUSG00000148799	585	394	579	381
ENSMUSG00000130008	1153	1359	1438	1295
ENSMUSG00000164311	38	42	35	25
ENSMUSG00000217057	2790	2863	3126	2221
ENSMUSG00000216165	168	147	154	115
ENSMUSG00000211057	104	130	80	90
ENSMUSG00000128753	230	228	220	141
ENSMUSG00000100405	10	10	7	3
ENSMUSG00000146771	2	4	3	2
ENSMUSG00000115500	35	39	43	50
ENSMUSG00000190683	12	11	13	13
ENSMUSG00000181165	152	63	129	87
ENSMUSG00000192595	152	172	158	56
ENSMUSG00000107362	1	1	2	1
ENSMUSG00000174831	43	25	21	34
ENSMUSG00000123244	447	390	324	305
ENSMUSG00000120849	1	2	0	0
ENSMUSG00000196462	61	47	58	88
ENSMUSG00000122640	6	7	15	3
ENSMUSG00000117415	2	0	2	0
ENSMUSG00000128457	1373	1105	1247	871
ENSMUSG00000120191	1012	841	731	711
ENSMUSG00000208550	59	33	50	39
ENSMUSG00000169823	49	46	28	24
ENSMUSG00000180536	2679	1907	2505	1037
ENSMUSG00000130383	1110	1239	1993	1614
ENSMUSG00000201402	55	55	80	96
ENSMUSG00000192024	1037	514	280	522
ENSMUSG00000172519	221	133	158	176
ENSMUSG00000132738	188	98	52	42
ENSMUSG00000198153	427	391	279	357
ENSMUSG00000102192	49	35	44	33
ENSMUSG00000176135	560	199	462	323
ENSMUSG00000184674	76	93	80	60
ENSMUSG00000155540	41	59	24	50
ENSMUSG00000186806	42	30	49	37
ENSMUSG00000209503	361	280	366	220
ENSMUSG00000137484	1086	905	734	752
ENSMUSG00000129595	494	174	160	289
ENSMUSG00000164119	10	29	39	18
ENSMUSG00000197290	459	379	671	667
ENSMUSG00000129410	30	12	16	17
ENSMUSG00000215419	10	19	11	9
ENSMUSG00000161938	131	26	113	83
ENSMUSG00000155529	718	349	471	817
ENSMUSG00000113091	369	598	752	528
ENSMUSG00000171165	417	245	239	384
ENSMUSG00000161420	1686	1004	1773	2280
ENSMUSG00000150735	647	683	387	448
ENSMUSG00000183389	69	62	74	83
ENSMUSG00000141778	281	644	555	465
ENSMUSG00000132625	51	44	98	81
ENSMUSG00000102768	188	255	109	306
ENSMUSG00000124748	481	718	501	326
ENSMUSG00000216313	67	51	66	103
ENSMUSG00000166506	9	6	5	1
ENSMUSG00000155376	96	120	81	80
ENSMUSG00000125622	87	69	73	60
ENSMUSG00000190375	89	79	73	100
ENSMUSG00000157990	49	64	62	56
ENSMUSG00000108055	18	15	12	6
ENSMUSG00000142079	8	5	5	6
ENSMUSG00000125431	250	394	500	448
ENSMUSG00000150963	577	818	466	781
ENSMUSG00000157552	293	303	174	241
ENSMUSG00000103845	260	155	145	167
ENSMUSG00000105077	4704	4512	6151	4741
ENSMUSG00000195696	575	663	324	243
ENSMUSG00000150494	115	176	101	85
ENSMUSG00000210080	750	980	400	1074
ENSMUSG00000168278	111	65	58	62
ENSMUSG00000219416	424	563	329	291
ENSMUSG00000164698	238	154	348	251
ENSMUSG00000174792	486	368	287	298
ENSMUSG00000183554	198	159	139	180
ENSMUSG00000170849	51	79	49	65
ENSMUSG00000218187	741	391	547	176
ENSMUSG00000196316	1389	1094	1004	1069
ENSMUSG00000189426	20	20	25	21
ENSMUSG00000155295	75	26	54	58
ENSMUSG00000179175	11	14	25	17
ENSMUSG00000156425	1073	705	945	777
ENSMUSG00000146122	86	81	81	94
ENSMUSG00000191331	1102	926	442	1133
ENSMUSG00000176219	60	24	38	38
ENSMUSG00000171897	637	1085	394	1141
ENSMUSG00000111204	55	72	60	42
ENSMUSG00000123953	65	65	62	45
ENSMUSG00000120628	237	617	260	432
ENSMUSG00000117239	87	77	60	79
ENSMUSG00000111036	32	58	83	72
ENSMUSG00000175423	611	1036	419	597
ENSMUSG00000135719	79	117	165	76
ENSMUSG00000187774	2468	1142	1240	1067
ENSMUSG00000162572	15166	10574	17162	23838
ENSMUSG00000173755	66	42	65	41
ENSMUSG00000154881	81	54	64	41
ENSMUSG00000185858	4	5	12	7
ENSMUSG00000135481	16	4	9	12
ENSMUSG00000124257	723	173	187	233
ENSMUSG00000185353	212	213	344	180
ENSMUSG00000115265	316	241	135	264
ENSMUSG00000202973	419	318	329	377
ENSMUSG00000117543	30	25	22	20
ENSMUSG00000147429	5	7	4	4
ENSMUSG00000120873	1082	706	1675	1445
ENSMUSG00000107275	174	110	334	349
ENSMUSG00000180061	1150	941	1429	1022
ENSMUSG00000163809	124	58	91	104
ENSMUSG00000177368	846	447	538	349
ENSMUSG00000137485	64	29	46	44
ENSMUSG00000101647	109	138	138	242
ENSMUSG00000166539	78	177	60	117
ENSMUSG00000197325	162	198	348	396
ENSMUSG00000170362	2260	1376	2199	2029
ENSMUSG00000176146	451	734	509	415
ENSMUSG00000213584	1	0	0	1
ENSMUSG00000213860	140	181	113	191
ENSMUSG00000117926	91	120	172	156
ENSMUSG00000108630	817	615	537	772
ENSMUSG00000143989	141	273	129	238
ENSMUSG00000101302	40	32	23	35
ENSMUSG00000176606	19	15	31	45
ENSMUSG00000106825	82	55	84	104
ENSMUSG00000176940	25	37	41	17
ENSMUSG00000166409	2475	3374	1288	1241
ENSMUSG00000134754	459	524	532	303
ENSMUSG00000145366	72	254	226	198
ENSMUSG00000103495	780	1081	942	1046
ENSMUSG00000156354	7155	7944	11335	14087
ENSMUSG00000126176	67	77	77	137
ENSMUSG00000213482	394	60	128	138
ENSMUSG00000131148	81	92	74	93
ENSMUSG00000145601	19	4	16	17
ENSMUSG00000121720	23	37	58	24
ENSMUSG00000194559	12	25	19	19
ENSMUSG00000211003	410	578	310	321
ENSMUSG00000170196	345	137	479	585
ENSMUSG00000144838	563	764	1089	807
ENSMUSG00000131854	33	10	26	41
ENSMUSG00000201143	994	656	2042	862
ENSMUSG00000124013	24	13	34	20
ENSMUSG00000211204	246	197	103	69
ENSMUSG00000153940	2036	1912	1285	2372
ENSMUSG00000166125	1188	1382	1810	1842
ENSMUSG00000113452	2474	1727	1358	1058
ENSMUSG00000107035	4739	8536	10807	8886
ENSMUSG00000150936	1320	1373	810	1526
ENSMUSG00000166075	112	74	62	40
ENSMUSG00000207310	82	82	66	151
ENSMUSG00000112241	21	17	21	26
ENSMUSG00000169336	195	163	341	198
ENSMUSG00000110674	73	51	39	20
ENSMUSG00000125936	18	39	46	31
ENSMUSG00000215293	68	24	17	25
ENSMUSG00000109810	4	6	6	4
ENSMUSG00000159712	15481	15884	21677	18462
ENSMUSG00000217357	2570	1137	749	875
ENSMUSG00000121864	4	4	1	2
ENSMUSG00000111998	222	410	512	389
ENSMUSG00000195987	43	59	27	44
ENSMUSG00000131002	2	3	2	3
ENSMUSG00000111453	95	66	130	75
ENSMUSG00000205594	211	223	87	210
ENSMUSG00000215494	587	574	624	342
ENSMUSG00000210295	1146	795	1533	1061
ENSMUSG00000101438	21	24	43	26
ENSMUSG00000135436	367	97	153	90
ENSMUSG00000132343	1003	308	342	546
ENSMUSG00000212895	1264	367	478	353
ENSMUSG00000105669	247	455	277	101
ENSMUSG00000163727	381	200	193	160
ENSMUSG00000104877	2200	1696	1904	1388
ENSMUSG00000134709	7	10	23	14
ENSMUSG00000179544	9	12	3	13
ENSMUSG00000101094	8859	2343	2388	7565
ENSMUSG00000206208	158	393	160	600
ENSMUSG00000123768	1275	1258	2761	1435
ENSMUSG00000177861	283	164	106	346
ENSMUSG00000158337	67	71	67	55
ENSMUSG00000108288	70	83	46	52
ENSMUSG00000127899	112	164	125	226
ENSMUSG00000137151	61	54	68	55
ENSMUSG00000194299	147	85	150	148
ENSMUSG00000112904	271	60	83	281
ENSMUSG00000187423	906	705	404	1034
ENSMUSG00000204987	619	861	746	770
ENSMUSG00000173479	4248	4809	4753	4471
ENSMUSG00000154380	64	39	41	25
ENSMUSG00000219628	173	213	111	103
ENSMUSG00000177610	1380	2086	1418	1357
ENSMUSG00000183391	328	229	393	412
ENSMUSG00000121676	0	3	2	0
ENSMUSG00000116732	162	340	272	514
ENSMUSG00000213790	178	84	166	165
ENSMUSG00000179283	47	85	29	102
ENSMUSG00000168345	58	90	97	43
ENSMUSG00000139228	41	42	38	28
ENSMUSG00000167686	1084	1325	861	2131
ENSMUSG00000116050	330	487	360	786
ENSMUSG00000217046	386	219	336	350
ENSMUSG00000201239	1588	1284	1318	1464
ENSMUSG00000188330	1271	979	1010	921
ENSMUSG00000136694	67	23	14	36
ENSMUSG00000120017	25	29	25	16
ENSMUSG00000211366	23	41	31	39
ENSMUSG00000111084	792	725	631	1023
ENSMUSG00000166037	153	167	209	119
ENSMUSG00000138727	1351	2499	1913	2617
ENSMUSG00000194887	504	527	563	587
ENSMUSG00000117751	137	128	139	103
ENSMUSG00000150327	10	16	10	19
ENSMUSG00000137833	140	108	205	120
ENSMUSG00000148079	31468	16018	10820	11740
ENSMUSG00000173051	151	32	30	46
ENSMUSG00000132699	38	40	12	10
ENSMUSG00000179686	171	84	167	70
ENSMUSG00000171520	5623	4588	3718	1380
ENSMUSG00000192522	158	170	203	140
ENSMUSG00000140079	21	40	34	19
ENSMUSG00000113402	38	36	81	37
ENSMUSG00000115768	70	118	190	86
ENSMUSG00000170108	423	217	165	191
ENSMUSG00000167281	1167	2167	1091	1309
ENSMUSG00000104146	33678	17115	39930	30242
ENSMUSG00000213027	3020	3907	2332	3516
ENSMUSG00000159821	573	500	1341	609
ENSMUSG00000113472	162	146	186	120
ENSMUSG00000170312	44	65	52	44
ENSMUSG00000115962	320	688	519	693
ENSMUSG00000124429	2179	3812	2060	2276
ENSMUSG00000126082	668	556	697	809
ENSMUSG00000115929	162	103	120	60
ENSMUSG00000156060	557	690	701	480
ENSMUSG00000115254	54	63	125	152
ENSMUSG00000189134	165	153	141	111
ENSMUSG00000180961	196	95	117	190
ENSMUSG00000144746	111	221	170	191
ENSMUSG00000157459	191	150	151	114
ENSMUSG00000216100	1477	1327	989	1143
ENSMUSG00000127990	213	223	154	253
ENSMUSG00000179668	108	182	90	107
ENSMUSG00000130738	1077	1643	1576	1710
ENSMUSG00000141369	800	974	592	668
ENSMUSG00000176717	1062	1256	1179	1667
ENSMUSG00000219301	33	20	33	25
ENSMUSG00000185497	3907	2337	2622	1787
ENSMUSG00000183031	126	128	159	183
ENSMUSG00000204553	17	18	11	10
ENSMUSG00000116213	130	228	99	250
ENSMUSG00000169106	20	14	26	32
ENSMUSG00000163435	27	15	27	12
ENSMUSG00000126569	117	54	159	49
ENSMUSG00000213779	1039	1062	1305	984
ENSMUSG00000212246	19	8	13	13
ENSMUSG00000201955	474	120	376	276
ENSMUSG00000119021	81	60	99	80
ENSMUSG00000207588	4190	5417	3316	3429
ENSMUSG00000120874	487	178	203	219
ENSMUSG00000202546	520	498	345	1114
ENSMUSG00000160442	3015	3434	3485	2158
ENSMUSG00000111794	18	24	10	19
ENSMUSG00000180602	94	104	76	106
ENSMUSG00000156883	5	9	8	5
ENSMUSG00000115988	29	31	32	29
ENSMUSG00000129569	160	226	416	320
ENSMUSG00000121750	116	95	116	71
ENSMUSG00000116638	336	201	610	450
ENSMUSG00000143843	75	68	69	72
ENSMUSG00000119100	63	33	30	52
ENSMUSG00000201504	113	76	194	200
ENSMUSG00000211326	42	41	19	25
ENSMUSG00000127896	31	12	21	22
ENSMUSG00000166154	3	7	5	7
ENSMUSG00000162463	72	151	144	84
ENSMUSG00000119877	270	149	314	243
ENSMUSG00000159582	10	11	16	18
ENSMUSG00000194077	37	96	52	49
ENSMUSG00000122036	1	1	0	3
ENSMUSG00000172730	14	17	14	14
ENSMUSG00000190615	143	188	251	171
ENSMUSG00000142348	13	18	8	8
ENSMUSG00000120056	478	668	479	164
ENSMUSG00000141154	59	31	62	77
ENSMUSG00000195170	293	329	97	238
ENSMUSG00000188107	63	47	73	24
ENSMUSG00000137983	8	5	8	22
ENSMUSG00000122665	239	148	155	200
ENSMUSG00000169663	456	382	401	416
ENSMUSG00000142231	45	35	53	51
ENSMUSG00000178231	93	248	203	361
ENSMUSG00000194651	58	47	27	14
ENSMUSG00000130147	36	71	106	49
ENSMUSG00000187298	3245	1686	1741	1161
ENSMUSG00000117175	165	126	100	197
ENSMUSG00000108298	54	18	28	27
ENSMUSG00000110137	376	522	320	365
ENSMUSG00000209554	111	156	137	163
ENSMUSG00000169047	43	59	21	35
ENSMUSG00000163465	581	979	644	495
ENSMUSG00000153987	3	4	2	1
ENSMUSG00000133202	428	605	419	359
ENSMUSG00000113368	5579	6888	8580	6334
ENSMUSG00000108458	473	171	473	236
ENSMUSG00000168394	8	1	8	4
ENSMUSG00000153066	2389	2143	1483	1594
ENSMUSG00000201418	14190	18788	24514	21292
