gene_id	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N61311R_untreated	N61311R_dex
ENSG00000115455	2650	59	57	56	64	117	87	81
ENSG00000219332	3450	100	112	58	75	70	43	103
ENSG00000154011	650	24	28	18	17	10	19	14
ENSG00000170908	16600	316	167	404	467	382	219	242
ENSG00000184696	32550	2114	1101	967	1537	1851	1376	1559
ENSG00000184286	20100	521	497	309	607	514	271	311
ENSG00000130108	42650	449	1004	583	963	647	985	291
ENSG00000157298	29650	505	385	670	380	923	194	308
ENSG00000198489	472250	4199	7314	8327	10664	7304	15130	9052
ENSG00000243887	1950	26	23	19	38	68	51	28
ENSG00000155906	8000	122	69	298	314	200	279	169
ENSG00000140793	24600	720	1143	821	516	557	334	274
ENSG00000189333	90300	2695	1017	2222	1579	1420	1292	2285
ENSG00000229403	50	1	1	3	1	2	1	1
ENSG00000134191	1750	57	78	46	37	38	37	77
ENSG00000157138	4150	90	60	87	71	115	46	135
ENSG00000159815	1500	27	39	24	26	30	7	20
ENSG00000154041	24400	825	672	666	1213	798	891	778
ENSG00000119446	9800	270	330	173	146	231	171	263
ENSG00000248387	4300	66	59	62	44	76	59	105
ENSG00000113489	100	9	5	10	2	6	2	8
ENSG00000124940	650	9	6	10	5	9	7	11
ENSG00000155383	700	27	10	16	32	25	11	21
ENSG00000239680	27200	400	458	469	545	264	254	196
ENSG00000153888	1150	11	12	12	12	10	15	3
ENSG00000141798	0	1	6	2	7	3	1	2
ENSG00000222374	300	11	13	9	11	19	3	3
ENSG00000248591	2300	48	36	47	39	18	36	58
ENSG00000124554	225900	3583	5029	3150	2217	5408	3262	4048
ENSG00000211036	752900	16784	27495	13996	32774	18952	26544	16771
ENSG00000187178	1350	18	55	66	79	40	112	45
ENSG00000138203	129250	954	2747	783	2079	1109	1797	544
ENSG00000184396	91350	3005	2103	2244	2718	3918	1848	2513
ENSG00000137250	74350	1863	1681	1766	3029	1539	1693	2348
ENSG00000174347	23150	47	302	115	185	105	228	118
ENSG00000232008	1100	17	29	5	22	10	9	10
ENSG00000232454	2750	42	62	53	53	33	72	68
ENSG00000172716	350	3	4	3	10	6	5	6
ENSG00000166568	13450	192	188	288	453	246	237	203
ENSG00000200090	50600	1125	461	674	930	469	570	899
ENSG00000148841	150	2	2	4	4	1	2	1
ENSG00000215072	6750	119	163	157	170	56	98	127
ENSG00000123631	22500	452	190	238	175	339	286	253
ENSG00000106664	78100	1744	3237	1304	2073	1473	1553	849
ENSG00000207296	91300	1825	2580	1606	1779	1746	2959	1558
ENSG00000135367	44350	901	1038	823	805	588	409	419
ENSG00000236046	1450	53	34	34	46	17	31	36
ENSG00000175763	4150	84	54	91	40	56	57	18
ENSG00000102083	64200	1260	1401	1308	1253	2211	1782	3279
ENSG00000147648	3000	53	51	38	46	37	31	43
ENSG00000120586	9550	152	78	197	101	122	96	162
ENSG00000127680	143700	4086	2612	4987	2907	3835	2121	4279
ENSG00000135215	17300	218	202	223	172	135	228	287
ENSG00000193922	500	10	6	3	10	9	3	21
ENSG00000212660	2450	77	95	129	107	67	59	134
ENSG00000126242	28150	614	555	618	534	424	544	581
ENSG00000229996	4900	137	100	100	88	122	81	68
ENSG00000176882	59500	1506	2348	1131	1220	1662	1131	1722
ENSG00000213184	42150	1923	2853	1385	1827	1406	1658	2311
ENSG00000183484	3300	42	49	38	53	35	41	45
ENSG00000205531	3600	34	103	62	33	60	49	27
ENSG00000126289	3650	133	178	83	99	154	103	140
ENSG00000150399	700	15	12	12	14	25	16	10
ENSG00000233718	13800	237	228	505	108	401	285	290
ENSG00000105073	5700	63	95	128	97	113	180	92
ENSG00000179386	38600	1072	812	746	1159	1087	540	969
ENSG00000215587	2250	36	56	75	28	59	24	34
ENSG00000105926	1050	15	18	30	25	34	32	15
ENSG00000232018	412800	5479	4527	3482	5086	5513	3562	6625
ENSG00000209980	950	15	28	27	34	14	22	36
ENSG00000177280	2550	45	47	38	20	61	52	61
ENSG00000214915	2550	34	23	59	41	33	32	21
ENSG00000145705	2900	56	68	108	69	57	50	27
ENSG00000215642	2750	23	15	17	13	14	22	36
ENSG00000221402	5000	110	190	195	154	160	178	102
ENSG00000123440	1100	33	28	29	42	29	22	20
ENSG00000128084	2250	65	59	53	42	72	50	80
ENSG00000191916	13950	155	324	414	416	276	214	197
ENSG00000191684	39900	534	729	659	355	808	1066	554
ENSG00000194690	17550	352	260	635	393	439	382	308
ENSG00000209387	3700	36	87	29	52	39	65	20
ENSG00000137910	17900	254	248	282	271	365	362	310
ENSG00000211860	3600	49	128	89	100	65	133	142
ENSG00000238620	4600	51	120	193	237	130	130	186
ENSG00000216327	200	2	6	4	4	1	5	4
ENSG00000245497	14300	514	444	685	504	702	715	779
ENSG00000202726	4200	135	137	122	115	94	120	145
ENSG00000180317	143350	4689	3958	4201	5668	3634	4378	3573
ENSG00000151691	20800	415	625	309	383	835	484	408
ENSG00000153583	1000	13	22	23	7	20	20	21
ENSG00000161611	500	9	19	3	11	10	20	8
ENSG00000240851	51050	2073	1668	1376	399	1558	1455	2501
ENSG00000143057	900	10	26	24	22	34	33	31
ENSG00000108630	49550	1056	393	361	763	588	380	730
ENSG00000229548	3600	89	67	83	129	93	79	43
ENSG00000115107	571800	14169	14536	6565	5403	6623	7604	8224
ENSG00000148532	8650	117	172	218	288	95	48	192
ENSG00000209100	122050	2440	5765	2195	1933	2774	5741	3051
ENSG00000117897	143300	2510	1976	1334	2574	1587	2145	2192
ENSG00000155791	2900	56	79	38	37	38	52	37
ENSG00000243631	3750	125	55	56	153	91	233	66
ENSG00000234078	75600	2028	3526	3551	3173	4506	2274	2484
ENSG00000147600	6300	210	174	197	217	157	159	224
ENSG00000146348	1150	32	38	39	19	28	24	22
ENSG00000100684	45700	2661	2046	2108	994	1884	2349	3466
ENSG00000223936	1889150	16565	28281	25477	22864	27010	30851	37997
ENSG00000124546	6600	118	221	140	208	163	164	163
ENSG00000178817	120450	2237	2650	2052	2687	2441	3085	2140
ENSG00000227287	11150	182	194	92	132	92	147	115
ENSG00000103377	81000	1513	2441	1823	3622	3192	1239	2389
ENSG00000139086	4850	107	86	76	67	75	91	91
ENSG00000236779	70450	994	2055	3233	2328	2604	1810	1018
ENSG00000126601	23400	378	397	524	457	383	457	523
ENSG00000211767	8750	51	194	101	179	126	299	72
ENSG00000140953	11950	202	331	233	309	178	216	156
ENSG00000182707	1750	69	36	47	50	89	84	31
ENSG00000183713	1450	19	19	17	36	14	65	10
ENSG00000171235	800	16	40	28	10	24	39	33
ENSG00000116701	5600	77	136	146	149	161	151	67
ENSG00000154783	400	23	13	20	17	27	24	17
ENSG00000222451	37300	291	280	408	430	409	521	251
ENSG00000198001	30700	673	312	411	400	384	363	338
ENSG00000208226	30100	454	743	336	1115	360	827	382
ENSG00000129295	3400	99	57	68	42	50	30	64
ENSG00000227772	20750	170	355	68	330	234	257	213
ENSG00000234623	7050	150	195	113	176	124	175	136
ENSG00000184266	113200	2709	1621	1798	1728	3461	1911	2161
ENSG00000229461	1650	29	45	52	38	39	28	13
ENSG00000203850	4450	105	81	55	40	105	96	36
ENSG00000210563	3700	60	90	188	79	119	80	96
ENSG00000126799	8450	89	132	136	103	165	144	134
ENSG00000210841	1350	61	48	30	26	35	33	50
ENSG00000170578	2600	20	44	66	53	80	56	45
ENSG00000184910	62900	1678	1164	1534	1599	1096	865	848
ENSG00000185401	3100	49	45	34	76	41	44	32
ENSG00000219909	62400	1639	1799	898	1598	680	1442	812
ENSG00000172727	628850	13369	6900	16523	6714	12601	8889	12361
ENSG00000219062	62150	1160	1623	1885	1919	1281	1777	2494
ENSG00000106763	200	4	4	2	7	1	9	4
ENSG00000101372	20550	1141	885	838	1663	789	807	449
ENSG00000101302	19500	450	514	557	248	817	571	632
ENSG00000235471	29700	303	604	580	416	747	483	204
ENSG00000156093	350	6	19	2	17	1	8	8
ENSG00000239013	25150	857	545	1174	631	750	876	1563
ENSG00000173360	500	18	29	30	13	26	16	26
ENSG00000137968	62700	2067	3038	2412	2845	773	2269	3451
ENSG00000202599	50900	1636	1196	844	623	1442	1477	1900
ENSG00000150572	2153800	42128	25869	17186	14987	16098	37484	18265
ENSG00000103591	2500	99	48	97	54	142	87	98
ENSG00000105204	350	11	7	11	2	8	8	8
ENSG00000180685	87200	986	892	1038	935	1094	1094	1213
ENSG00000171857	73600	718	576	1322	1396	695	930	656
ENSG00000215954	1450	124	62	98	106	106	98	58
ENSG00000234480	171200	1593	3150	1004	2474	2189	1936	2411
ENSG00000111816	51900	969	1603	421	1333	905	2293	801
ENSG00000197523	500	5	3	6	12	3	6	18
ENSG00000179872	5000	137	82	75	79	79	91	50
ENSG00000169577	2950	49	81	111	61	82	28	54
ENSG00000195271	4950	169	105	109	138	262	57	122
ENSG00000225831	7550	249	330	248	306	108	245	209
ENSG00000100829	1950	61	66	66	21	28	55	43
ENSG00000113442	4500	133	121	104	81	109	84	142
ENSG00000171399	27650	570	648	845	922	518	880	357
ENSG00000244122	8250	133	114	190	98	123	181	94
ENSG00000218399	3700	55	91	60	142	75	72	83
ENSG00000182210	3450	67	142	47	74	96	93	78
ENSG00000215177	11050	161	375	159	214	162	228	101
ENSG00000138491	150	6	2	2	6	6	1	5
ENSG00000186707	5700	147	347	99	138	215	446	286
ENSG00000179052	1350	13	28	26	13	33	29	8
ENSG00000208229	11100	233	291	286	155	280	199	223
ENSG00000146337	100	18	13	9	6	9	15	8
ENSG00000125500	56300	1010	1376	608	656	1037	804	845
ENSG00000128567	11500	177	274	130	267	341	190	260
ENSG00000102310	250	22	20	5	4	26	14	13
ENSG00000223199	11200	223	275	118	201	270	170	212
ENSG00000244454	3000	36	58	32	79	34	112	45
ENSG00000100335	395400	3612	9446	4774	4994	7660	10829	5616
ENSG00000247125	16150	257	265	468	336	366	514	398
ENSG00000218140	2800	32	33	17	48	59	30	37
ENSG00000158238	18500	333	159	274	190	200	298	290
ENSG00000217707	10300	142	122	164	114	170	124	95
ENSG00000155567	123450	2375	2651	1330	2629	856	4902	2317
ENSG00000133244	14100	453	271	231	201	304	365	280
ENSG00000121314	35350	509	558	636	510	367	545	846
ENSG00000166070	550	34	22	15	11	23	20	28
ENSG00000214171	55850	351	506	615	942	315	630	468
ENSG00000194663	656800	12413	13223	16212	10357	12007	12096	9531
ENSG00000161641	21650	296	793	417	766	432	575	826
ENSG00000139519	7700	204	105	228	69	220	81	129
ENSG00000184497	14450	245	183	320	184	410	255	305
ENSG00000149089	1150	26	18	27	27	23	17	9
ENSG00000215746	10450	224	384	207	251	323	228	202
ENSG00000195230	750	25	18	14	10	24	16	10
ENSG00000188608	15300	203	218	145	148	130	192	173
ENSG00000128316	3500	78	48	64	96	81	95	143
ENSG00000214826	1450	23	61	56	32	21	47	32
ENSG00000203977	23050	337	474	520	527	772	421	111
ENSG00000139659	250	12	3	9	5	14	13	8
ENSG00000171754	5200	98	136	106	154	106	72	168
ENSG00000103491	550	14	13	9	4	4	5	19
ENSG00000169128	303200	3896	6226	2354	3865	7927	5721	5500
ENSG00000186813	415150	3232	10520	10690	9025	6981	9741	8634
ENSG00000153459	86550	810	1016	405	834	895	1292	396
ENSG00000104511	336700	11267	8383	5521	7581	9489	5412	5889
ENSG00000148317	34650	517	323	636	582	609	560	729
ENSG00000119435	21350	907	508	421	522	312	391	441
ENSG00000245234	3150	64	49	48	75	81	81	71
ENSG00000232926	1150	22	17	29	25	29	33	33
ENSG00000239255	7100	207	204	159	194	197	206	130
ENSG00000100336	2550	64	51	54	27	40	87	104
ENSG00000110195	4100	41	58	17	79	58	39	56
ENSG00000169176	62050	985	1710	1013	1361	908	1837	1155
ENSG00000160435	8550	137	208	113	171	90	155	159
ENSG00000106634	750	6	15	8	30	8	4	8
ENSG00000168392	4400	136	98	50	110	179	126	209
ENSG00000249737	2700	43	20	30	61	42	33	32
ENSG00000183086	6650	186	88	92	49	96	121	65
ENSG00000142169	700	24	22	26	22	24	23	27
ENSG00000173620	136800	2160	1401	1646	1558	2482	1021	1340
ENSG00000143787	423150	5542	8019	6276	7078	4896	5341	8262
ENSG00000113463	600	13	13	37	8	15	12	10
ENSG00000133988	70300	500	388	501	500	993	542	565
ENSG00000227180	21350	598	636	494	297	264	705	793
ENSG00000236946	1200	20	18	17	23	21	34	21
ENSG00000110469	7050	142	266	162	175	175	129	174
ENSG00000157813	63300	1592	2202	1906	2753	4141	2142	2542
ENSG00000233664	44100	863	1191	822	1411	1042	739	937
ENSG00000220228	373350	7727	4543	3199	1917	7721	1469	2190
ENSG00000156935	450	12	5	46	10	10	17	20
ENSG00000117486	650	37	19	46	36	45	33	36
ENSG00000226916	28750	76	418	527	606	114	518	317
ENSG00000106243	11800	425	370	345	590	559	404	358
ENSG00000111544	10200	114	224	123	165	160	152	181
ENSG00000150719	5600	85	66	93	47	89	112	90
ENSG00000165282	11100	48	143	64	266	52	101	95
ENSG00000225265	2250	47	30	89	38	43	33	64
ENSG00000131605	13150	455	207	221	706	466	331	290
ENSG00000197524	50	2	2	0	2	0	1	3
ENSG00000204341	213900	2650	2937	5218	4333	5638	4304	2762
ENSG00000223442	3650	60	57	66	79	79	47	36
ENSG00000179592	350	16	5	7	6	5	8	11
ENSG00000213610	74750	637	1347	331	748	730	964	320
ENSG00000112152	600	6	13	8	6	17	7	9
ENSG00000238398	16350	402	345	207	260	384	315	307
ENSG00000217442	5050	74	81	56	58	80	70	66
ENSG00000194266	18900	706	696	592	469	726	485	866
ENSG00000149280	34000	796	610	846	660	461	948	611
ENSG00000226097	143450	2042	3023	1878	2021	2266	1207	2197
ENSG00000184938	2900	38	59	57	56	62	60	60
ENSG00000146006	3250	75	53	134	111	59	119	64
ENSG00000131915	15650	54	211	76	228	131	428	88
ENSG00000237892	400	5	8	6	14	10	5	10
ENSG00000125643	20550	782	566	472	432	378	624	342
ENSG00000241280	6200	311	195	213	209	207	116	59
ENSG00000201801	500	11	6	5	12	9	15	10
ENSG00000178314	166200	1176	3948	1665	4362	2830	2696	1348
ENSG00000207163	50200	2784	2113	1042	2787	4011	2139	3633
ENSG00000142131	1000	15	29	13	15	10	21	9
ENSG00000213679	29250	248	627	852	550	197	576	1040
ENSG00000106426	60600	2578	2930	1977	1089	1842	3175	1734
ENSG00000203015	67900	1036	641	439	2370	716	1700	1040
ENSG00000156941	1700	19	23	27	24	24	17	22
ENSG00000179845	800	23	10	13	2	6	1	11
ENSG00000133416	5150	99	98	193	81	163	147	114
ENSG00000131876	3150	33	59	54	69	77	57	49
ENSG00000231816	9000	150	135	242	199	118	177	200
ENSG00000161637	7400	123	120	111	129	105	157	104
ENSG00000222862	30150	491	494	484	430	567	372	340
ENSG00000165726	2900	59	77	67	54	39	57	68
ENSG00000230050	7300	123	86	109	83	47	63	151
ENSG00000151601	2160600	39171	42056	56808	23360	57575	36133	38089
ENSG00000168903	5300	134	80	132	102	85	101	124
ENSG00000210496	15100	505	835	554	720	1040	599	809
ENSG00000137192	10250	245	279	271	434	163	359	254
ENSG00000186536	10950	321	256	131	325	146	370	181
ENSG00000249706	1000	19	22	30	11	37	39	27
ENSG00000193990	12750	630	407	532	298	183	400	729
ENSG00000231817	7750	140	129	86	113	86	98	142
ENSG00000118594	94300	813	1023	1000	1655	657	967	585
ENSG00000196573	455950	5492	8874	11915	6224	13564	10505	15147
ENSG00000216633	23800	238	333	230	468	122	327	86
ENSG00000121976	38200	798	760	392	445	559	726	932
ENSG00000138050	1100	33	20	26	21	18	22	25
ENSG00000226195	8700	194	164	193	169	298	125	264
ENSG00000158139	259600	4280	4435	3327	6722	1139	3918	2722
ENSG00000212454	9400	250	265	146	159	99	182	87
ENSG00000120275	7300	32	77	49	47	52	92	36
ENSG00000128312	10850	187	266	145	117	184	193	209
ENSG00000186289	17950	79	136	58	202	47	72	169
ENSG00000204797	4450	83	80	99	117	85	78	90
ENSG00000159911	1900	67	69	53	108	66	91	65
ENSG00000157192	377900	11527	6316	6439	14006	9817	7395	6021
ENSG00000100082	1750	37	20	18	29	30	21	30
ENSG00000132813	6600	80	98	58	129	73	202	95
ENSG00000128602	850	28	31	85	52	65	54	55
ENSG00000242492	75200	2468	1316	1231	2737	2408	1630	1163
ENSG00000230370	5300	65	120	58	106	111	110	69
ENSG00000226427	99150	2761	3682	3235	2571	1262	4952	2835
ENSG00000193348	12600	255	141	346	149	219	166	142
ENSG00000174693	4800	144	211	197	148	181	217	80
ENSG00000111248	600	6	9	7	14	15	22	14
ENSG00000108374	126750	1763	1244	1685	1263	1999	1138	2258
ENSG00000238357	18050	381	543	521	696	625	558	400
ENSG00000244458	15050	337	400	319	152	176	173	165
ENSG00000237213	7950	148	88	97	154	150	133	90
ENSG00000159980	3800	40	40	50	80	61	91	81
ENSG00000183844	900	13	9	14	9	16	19	5
ENSG00000222145	47450	756	723	1499	697	1050	1133	1215
ENSG00000225691	10950	242	296	151	165	234	236	202
ENSG00000117604	4650	88	98	105	52	146	91	13
ENSG00000153833	1100	34	50	45	33	43	59	48
ENSG00000106724	14350	240	303	280	243	117	154	176
ENSG00000167573	15000	108	283	226	195	86	372	125
ENSG00000194130	241150	5132	6664	5206	6715	6737	3947	4566
ENSG00000187457	53950	223	717	612	525	624	470	698
ENSG00000237742	1850	56	62	29	41	36	47	41
ENSG00000124775	600	18	19	13	16	15	21	14
ENSG00000201784	2550	95	85	137	115	102	77	70
ENSG00000206039	1450	21	22	17	31	22	24	42
ENSG00000161984	8100	182	228	243	151	157	200	221
ENSG00000185275	13300	513	325	276	399	151	167	271
ENSG00000214690	63700	435	918	518	752	360	772	225
ENSG00000239705	18700	306	421	187	374	558	280	428
ENSG00000229121	5950	121	171	74	179	80	120	98
ENSG00000197352	23450	417	673	404	659	502	763	601
ENSG00000177410	950	24	32	22	35	32	24	18
ENSG00000182214	2500	104	130	79	106	121	143	181
ENSG00000217014	12600	939	632	676	517	369	782	629
ENSG00000188432	22950	360	256	217	472	207	138	370
ENSG00000108752	450	15	21	7	26	15	7	7
ENSG00000167656	750	19	18	15	11	43	22	22
ENSG00000152217	400	5	9	5	7	3	4	9
ENSG00000179058	255850	5401	5966	3752	5180	5614	6363	10885
ENSG00000248169	400	9	11	4	5	7	1	3
ENSG00000109048	5250	92	136	58	123	290	141	135
ENSG00000185911	322750	5994	6299	4416	3512	6039	6941	3541
ENSG00000146281	67400	1621	1075	1506	870	1140	951	1459
ENSG00000202574	115050	2159	2882	2429	2525	1616	2516	2616
ENSG00000212246	2050	68	90	58	36	54	47	78
ENSG00000141654	52550	315	1122	611	592	330	1459	484
ENSG00000207211	2386050	60668	62198	21578	101412	26552	50647	98441
ENSG00000238807	5150	84	214	158	140	103	106	46
ENSG00000118365	10150	417	163	276	418	340	202	306
ENSG00000136247	4900	132	44	73	74	65	39	47
ENSG00000231739	5600	151	179	143	184	147	170	131
ENSG00000161266	9350	170	219	479	219	456	276	275
ENSG00000117623	91700	2694	1947	3953	2284	1597	3934	1881
ENSG00000201782	4050	19	63	11	72	16	73	17
ENSG00000141300	500	11	9	12	21	3	15	15
ENSG00000186569	6200	182	125	110	157	169	184	127
ENSG00000211516	17050	108	310	397	153	335	250	125
ENSG00000207194	68900	1900	1850	1762	3140	1757	2063	3469
ENSG00000188903	35100	1307	922	1318	694	761	647	376
ENSG00000189055	2150	38	22	41	62	46	44	60
ENSG00000108819	16900	483	426	442	429	639	268	457
ENSG00000205294	46300	1750	1177	1514	1464	1427	1488	2018
ENSG00000194510	14000	243	233	210	286	181	379	210
ENSG00000163373	1800	76	86	75	57	43	159	57
ENSG00000150899	50900	825	1576	470	1093	573	1033	688
ENSG00000247632	4350	103	70	85	36	106	45	58
ENSG00000149836	150	1	1	6	0	5	4	0
ENSG00000103021	74300	1998	2172	940	2315	1917	2341	3001
ENSG00000149554	900	10	20	13	29	17	26	7
ENSG00000222989	3200	57	44	106	148	79	81	118
ENSG00000227682	2700	59	61	76	50	93	84	55
ENSG00000207819	2500	126	48	129	37	72	129	104
ENSG00000246530	6450	98	152	94	258	117	203	98
ENSG00000149045	250	14	8	11	14	5	6	3
ENSG00000112818	35450	558	550	396	1272	250	685	619
ENSG00000244120	17350	105	507	82	217	150	510	144
ENSG00000211005	8150	298	88	141	80	122	218	200
ENSG00000120653	146600	1150	2645	1421	2380	929	5024	1313
ENSG00000231311	116400	2403	1572	2225	1508	1449	1167	2928
ENSG00000171888	102800	1744	1251	2555	3005	2547	1294	2904
ENSG00000193476	641800	3074	16311	8867	12365	6577	10169	5497
ENSG00000205820	23650	152	680	524	253	118	294	308
ENSG00000162274	200	3	4	9	5	5	7	4
ENSG00000178236	14350	344	259	221	222	215	300	303
ENSG00000191989	6050	81	151	147	214	213	166	112
ENSG00000133890	12850	92	253	128	182	155	157	167
ENSG00000136068	1800	31	68	52	46	34	55	25
ENSG00000212311	1750	31	44	23	33	19	20	26
ENSG00000192523	48100	745	623	1230	508	599	1278	750
ENSG00000196805	48550	995	800	1481	1779	654	1197	1218
ENSG00000234431	750	11	17	18	17	18	22	15
ENSG00000246006	34550	418	492	345	375	292	417	584
ENSG00000161134	5750	103	101	65	151	142	152	73
ENSG00000194837	4000	134	85	89	69	64	86	42
ENSG00000133038	37100	623	420	415	555	1562	495	822
ENSG00000189412	6900	193	116	89	81	126	103	207
ENSG00000127183	2450	38	62	43	69	135	41	65
ENSG00000226642	10050	109	181	159	272	207	214	83
ENSG00000166711	100	1	2	1	3	1	1	1
ENSG00000242896	2400	65	32	44	55	30	46	52
ENSG00000192138	1750	65	69	53	45	49	73	55
ENSG00000241265	300	14	7	18	18	6	16	13
ENSG00000227331	8700	216	213	151	141	248	221	279
ENSG00000165590	14750	219	446	291	298	348	268	239
ENSG00000247390	1600	28	54	39	10	46	30	46
ENSG00000245235	5350	71	120	88	138	183	123	173
ENSG00000119576	113350	555	1058	569	1297	585	776	663
ENSG00000224301	54600	1665	1566	863	2110	751	1295	1244
ENSG00000203827	1450	28	10	25	25	24	22	30
ENSG00000230355	13500	125	297	181	257	272	409	313
ENSG00000155585	130400	1644	2093	1451	1586	1057	1777	1880
ENSG00000165060	5800	172	62	141	119	185	169	151
ENSG00000123550	3350	34	12	22	34	37	22	18
ENSG00000221334	1950	48	17	17	27	47	25	26
ENSG00000126178	4050	120	61	70	61	72	99	119
ENSG00000101698	1000	14	26	22	16	11	18	29
ENSG00000245237	643200	10080	8461	6183	15279	6948	4981	11201
ENSG00000186943	1850	26	38	28	12	68	61	50
ENSG00000167319	17600	209	297	295	283	348	160	503
ENSG00000228246	10800	196	148	291	163	160	274	269
ENSG00000241036	24650	650	372	479	420	645	589	598
ENSG00000224336	3900	63	73	50	122	67	78	115
ENSG00000143408	750	13	17	6	6	4	6	3
ENSG00000141347	201150	4987	2780	3777	3574	3356	4480	4863
ENSG00000101406	6200	91	164	85	186	168	181	90
ENSG00000217895	19500	179	123	125	154	199	143	156
ENSG00000137660	17300	139	70	113	165	275	231	158
ENSG00000134564	101000	1607	1242	1201	1239	1119	2995	2524
ENSG00000156361	44350	530	642	708	392	545	524	489
ENSG00000139194	85050	1671	1406	769	1563	1611	1289	1105
ENSG00000162470	21250	341	882	644	598	582	546	889
ENSG00000201486	5850	198	172	118	206	257	231	212
ENSG00000174207	16200	215	397	176	316	338	204	231
ENSG00000220388	2000	36	38	52	21	38	27	19
ENSG00000235727	100	0	0	1	2	6	3	6
ENSG00000130870	7150	60	187	120	142	91	214	104
ENSG00000206902	850	10	14	26	16	12	7	11
ENSG00000214346	1317200	28444	26574	22458	20378	19414	13889	21305
ENSG00000123397	155650	3332	4796	2040	2798	3484	3862	1270
ENSG00000247250	60900	1128	1141	1616	1160	816	1759	1056
ENSG00000235519	7250	49	89	86	138	47	80	53
ENSG00000249281	788850	9067	13837	7271	7198	11976	9738	6473
