gene_id	SRR6200001	SRR6200002	SRR6200003	SRR6200004	SRR6200005	SRR6200006	SRR6200007	SRR6200008	SRR6200009	SRR6200010	SRR6200011	SRR6200012
ENSG00000132535	1900	93	64	32	112	158	211	153	81	109	129	63
ENSG00000213488	1550	46	60	39	29	19	63	36	44	18	45	56
ENSG00000170146	950	4	13	9	8	9	6	14	10	5	4	12
ENSG00000125803	9850	321	383	322	320	531	498	345	297	315	383	328
ENSG00000143499	89650	1982	1511	1215	1175	2214	1174	2697	1295	1608	2642	722
ENSG00000179237	3000	103	75	77	273	388	240	460	169	90	203	134
ENSG00000135215	1250	10	18	37	15	10	23	21	23	22	22	14
ENSG00000212261	13550	392	322	293	299	367	369	196	158	325	291	232
ENSG00000176803	9800	204	150	122	192	64	157	126	117	158	223	207
ENSG00000126242	4750	148	118	62	179	72	109	96	102	113	178	121
ENSG00000110145	18200	418	475	309	287	537	339	235	371	707	363	394
ENSG00000148490	9850	320	221	133	152	103	186	227	145	190	202	159
ENSG00000182512	1900	64	74	109	78	91	113	87	69	89	68	68
ENSG00000176882	64900	990	1323	1371	1116	1494	1046	1522	1165	945	809	845
ENSG00000235916	250	7	5	5	3	7	2	5	3	5	3	2
ENSG00000150193	850	13	26	30	12	19	10	32	19	25	18	8
ENSG00000185184	5350	96	52	77	73	67	95	97	94	77	88	111
ENSG00000180290	750	5	6	7	15	5	6	10	10	24	7	13
ENSG00000177280	143150	2388	2373	5683	2947	2518	2490	3253	3566	2923	3040	3451
ENSG00000214915	200	3	1	1	1	0	0	1	2	0	1	5
ENSG00000112659	25000	304	1021	613	691	613	527	1003	311	724	820	744
ENSG00000236016	7400	676	392	494	334	526	566	600	421	392	342	433
ENSG00000237467	14300	357	378	379	287	301	282	268	429	302	447	326
ENSG00000182874	13900	318	274	540	435	324	462	589	325	211	302	309
ENSG00000207394	2700	66	13	50	58	61	48	114	51	75	34	23
ENSG00000139591	1300	42	42	47	42	40	37	35	26	56	29	26
ENSG00000140161	97100	2935	2654	2195	3833	1993	3024	1837	1748	2503	1294	1788
ENSG00000111406	4150	128	80	163	106	136	89	105	115	169	190	68
ENSG00000237964	200	5	12	8	7	5	9	18	10	13	6	10
ENSG00000200305	1450	4	27	11	21	21	6	19	6	12	13	23
ENSG00000116216	400	9	12	13	13	7	12	3	3	7	11	5
ENSG00000239179	16250	244	349	246	275	403	155	254	152	227	253	312
ENSG00000167167	66850	1055	1596	1221	1626	1939	822	1105	1497	1071	1963	1219
ENSG00000242426	4400	83	104	70	422	290	192	246	263	138	205	199
ENSG00000124501	7450	165	239	208	273	186	248	147	279	175	177	194
ENSG00000135177	2550	14	66	46	41	87	74	100	40	98	23	64
ENSG00000184660	44950	632	898	488	790	740	505	704	886	1295	1051	687
ENSG00000136243	49550	1364	517	1070	958	974	899	661	867	735	1454	781
ENSG00000238620	34150	933	465	1339	1095	910	1016	1315	998	899	1031	828
ENSG00000138067	309550	3018	4535	6033	3898	6098	6997	5974	4732	5523	2890	9224
ENSG00000170915	750	12	12	13	11	10	8	8	25	14	13	12
ENSG00000211562	41200	383	778	765	1139	754	986	1132	581	308	713	538
ENSG00000116248	500	12	16	19	41	23	38	31	14	17	15	21
ENSG00000133550	26800	373	596	618	421	816	588	656	900	584	792	681
ENSG00000193179	16050	500	608	566	1099	758	803	915	843	983	682	757
ENSG00000171324	20850	497	1693	659	958	817	498	745	791	918	634	743
ENSG00000156652	38800	710	364	641	567	924	631	781	1025	841	809	1035
ENSG00000116579	10550	133	159	133	161	148	85	162	63	156	112	112
ENSG00000151691	2550	63	59	75	33	66	58	52	80	52	46	46
ENSG00000104169	26350	907	545	961	551	1239	871	1059	582	962	731	339
ENSG00000139135	3100	118	54	32	63	62	64	49	46	39	40	39
ENSG00000113075	23500	524	685	573	663	539	1020	848	713	488	466	583
ENSG00000225547	1050	49	22	39	37	15	18	31	45	29	24	36
ENSG00000136517	14750	396	196	395	362	286	423	272	366	186	234	279
ENSG00000202531	15800	504	285	415	349	452	338	335	258	275	384	268
ENSG00000139788	1800	27	30	22	50	14	36	39	22	32	16	37
ENSG00000184791	7100	93	107	79	126	148	92	104	100	161	67	51
ENSG00000135383	31500	602	647	710	875	860	649	906	722	699	826	1632
ENSG00000220014	8000	145	209	113	111	109	146	196	188	194	174	125
ENSG00000119923	27400	454	396	728	299	608	388	571	562	619	649	375
ENSG00000239075	2850	102	52	60	77	56	92	74	93	67	25	70
ENSG00000109534	14450	209	138	196	152	133	254	223	305	188	272	227
ENSG00000146348	1150	16	21	15	18	10	13	13	17	13	19	10
ENSG00000223936	1550	35	31	50	51	43	37	58	51	44	21	45
ENSG00000182554	39600	1734	2418	1042	1495	2364	1403	883	2312	2630	2025	3209
ENSG00000107414	18650	378	665	722	681	334	338	429	605	341	659	478
ENSG00000112015	6150	175	152	116	126	172	146	114	166	178	272	242
ENSG00000122579	16550	284	213	128	259	197	311	335	245	161	129	394
ENSG00000124584	400	14	15	10	21	7	28	17	38	12	11	8
ENSG00000159510	20500	292	361	578	602	306	286	499	252	455	424	611
ENSG00000135854	950	20	11	23	10	16	21	9	33	6	24	11
ENSG00000158623	3200	52	39	73	63	55	56	60	51	17	31	27
ENSG00000213604	31900	501	929	661	907	845	1070	576	693	642	480	445
ENSG00000100363	2250	26	51	41	35	58	58	32	30	22	54	51
ENSG00000230528	3850	61	77	43	66	72	54	42	84	58	45	27
ENSG00000232687	6650	130	137	166	115	98	134	156	86	126	171	138
ENSG00000184266	9350	165	266	180	187	249	150	265	230	133	153	128
ENSG00000126799	64950	1817	1111	3723	2039	3760	2482	2937	2491	2621	1687	1003
ENSG00000152801	150	7	11	11	11	7	12	5	10	8	6	14
ENSG00000174357	3000	61	82	77	79	190	63	48	54	36	79	44
ENSG00000170578	31150	724	1069	406	438	621	476	443	573	458	212	712
ENSG00000153768	2350	36	110	71	68	105	43	82	53	51	30	89
ENSG00000124971	4800	43	94	78	70	84	72	35	232	106	98	90
ENSG00000172727	2650	49	38	26	154	95	153	113	60	58	107	87
ENSG00000215135	6450	111	102	87	109	55	66	93	122	78	59	124
ENSG00000246625	25250	663	636	573	514	500	591	466	826	577	507	938
ENSG00000176337	54800	2375	1274	2267	2725	1799	3416	1450	1544	1769	1230	1573
ENSG00000190272	19750	351	313	338	422	535	260	319	252	391	201	304
ENSG00000129140	105200	1872	2230	3163	9543	5609	9185	8310	3567	3288	3082	4527
ENSG00000214289	10550	294	179	157	702	1181	1234	921	274	406	356	192
ENSG00000247054	400	8	12	9	5	5	26	5	8	6	12	10
ENSG00000178007	44900	457	550	1002	480	263	663	700	552	426	369	1120
ENSG00000189445	300	6	3	5	15	11	12	20	5	14	6	6
ENSG00000137968	5850	166	132	126	91	119	129	140	103	174	177	105
ENSG00000237263	8500	263	232	126	50	175	105	164	188	176	155	338
ENSG00000104387	1150	16	19	11	18	20	20	29	19	10	17	19
ENSG00000167133	4400	219	94	92	114	80	112	79	83	146	135	151
ENSG00000199335	2150	45	88	75	31	83	62	69	55	45	67	50
ENSG00000158491	8800	319	213	284	344	253	229	267	177	252	227	203
ENSG00000118256	4150	82	138	118	65	87	50	89	38	82	127	93
ENSG00000215029	11200	419	534	551	445	622	499	569	380	423	329	515
ENSG00000210136	5300	57	86	94	79	100	74	69	48	96	95	86
ENSG00000225475	28100	693	586	594	644	527	1097	561	551	412	590	391
ENSG00000213075	8400	156	168	189	81	128	167	119	166	179	157	177
ENSG00000146723	21050	218	306	148	296	115	236	139	259	298	351	206
ENSG00000216774	5000	137	135	288	263	249	256	266	405	231	163	229
ENSG00000206604	1850	33	57	62	45	48	50	63	86	86	32	78
ENSG00000186897	69000	1213	656	2041	1331	1643	1469	1684	2511	963	1597	1289
ENSG00000218399	41550	419	436	889	453	701	496	448	395	378	405	637
ENSG00000235491	50	0	2	2	3	1	0	3	0	2	0	1
ENSG00000240111	900	9	13	19	22	19	20	9	28	15	19	34
ENSG00000161185	143250	2870	3908	3384	4418	2662	3137	5210	4424	3856	3147	2855
ENSG00000153904	3000	143	133	87	73	87	75	135	126	101	104	65
ENSG00000108676	2450150	44182	43591	22344	19131	33888	32240	55296	25660	21754	23764	44848
ENSG00000230099	14650	235	514	206	367	250	239	385	366	214	427	462
ENSG00000181325	22200	931	232	331	294	222	553	394	411	152	350	324
ENSG00000122401	6200	35	38	25	46	78	81	66	25	57	95	67
ENSG00000211468	3500	91	211	91	94	106	176	77	76	164	134	108
ENSG00000239945	9500	213	212	269	196	207	204	290	286	137	220	191
ENSG00000230574	37450	970	632	765	1735	921	528	1393	798	828	675	753
ENSG00000187359	11050	284	239	182	78	199	203	224	272	222	358	206
ENSG00000139330	7950	142	149	82	111	159	122	183	195	171	156	83
ENSG00000102310	1850	28	43	18	26	33	37	11	10	17	25	43
ENSG00000179962	4000	63	61	70	48	58	94	83	54	106	58	46
ENSG00000213562	3950	57	80	83	81	76	76	86	52	76	79	92
ENSG00000116520	5050	129	86	147	113	134	110	171	97	127	253	83
ENSG00000156051	1250	38	35	37	41	78	50	50	90	50	19	41
ENSG00000134378	600	24	14	19	15	8	21	25	12	18	17	32
ENSG00000145786	5850	90	123	74	49	56	74	63	55	57	108	86
ENSG00000160504	0	1	2	2	1	0	2	0	1	1	1	0
ENSG00000154733	350	8	9	15	17	1	7	8	5	7	6	9
ENSG00000177141	1850	44	35	21	41	29	28	35	35	40	62	21
ENSG00000135373	11500	275	264	249	1225	1261	1660	1433	385	450	393	553
ENSG00000183839	2200	25	70	16	167	87	330	150	47	52	49	38
ENSG00000193125	1450	15	13	12	23	4	18	13	17	20	16	29
ENSG00000163074	15100	639	550	470	1757	2918	2182	1753	742	905	1752	1067
ENSG00000176125	7350	144	125	131	239	84	87	104	90	76	82	133
ENSG00000194663	112050	2100	1565	2503	1392	1742	1707	1552	1719	2150	2177	975
ENSG00000199255	3500	91	141	40	80	102	58	81	113	127	72	91
ENSG00000217673	1650	50	45	22	29	53	42	27	52	28	33	35
ENSG00000234455	1550	54	17	78	46	51	74	100	59	110	87	91
ENSG00000214494	196550	3234	2966	2791	6226	5184	4075	3139	4645	3008	2078	4944
ENSG00000184497	106550	2788	2758	2749	1556	2079	3518	1157	3673	3279	3099	2471
ENSG00000178508	6700	114	244	222	116	106	172	159	232	179	121	125
ENSG00000207462	43450	683	387	889	792	934	715	668	1058	766	537	1019
ENSG00000242664	550	15	10	10	11	9	10	6	11	6	7	10
ENSG00000130265	28650	1512	1326	1886	1658	1442	1313	1391	1676	1182	718	1403
ENSG00000216182	19250	143	225	337	250	239	187	191	256	223	123	172
ENSG00000133309	4950	150	128	129	161	71	77	104	82	111	74	138
ENSG00000126131	6550	95	137	91	173	133	136	227	116	153	81	129
ENSG00000163688	9400	293	178	323	657	1337	527	735	444	477	247	517
ENSG00000222036	3200	59	34	60	63	35	32	48	56	49	39	66
ENSG00000120031	3000	25	61	89	49	100	70	105	100	49	50	31
ENSG00000247577	400	13	21	13	7	13	11	18	7	13	12	6
ENSG00000141024	83550	1804	2664	983	8544	8530	10585	9445	5709	5039	2040	5568
ENSG00000167867	400	9	30	25	18	20	29	8	16	19	22	16
ENSG00000135195	3950	112	146	59	100	110	63	121	140	71	44	91
ENSG00000124785	23900	782	562	970	516	449	579	518	674	995	845	692
ENSG00000201470	58450	1577	1132	1513	1338	1475	1488	1345	1371	649	1440	1846
ENSG00000166141	70200	1463	1474	1155	2015	1018	1302	1384	1167	1257	1438	1941
ENSG00000103220	1000	58	18	42	57	32	46	21	25	35	51	27
ENSG00000179188	2850	58	23	30	66	58	50	31	51	34	76	39
ENSG00000243960	5450	42	82	73	108	109	65	103	106	104	78	88
ENSG00000186027	200	5	1	4	6	2	7	3	8	2	3	3
ENSG00000100375	40000	576	380	778	575	371	481	655	361	430	255	327
ENSG00000182500	300	6	6	8	1	8	2	5	2	2	5	1
ENSG00000109094	3500	124	111	109	86	78	58	64	42	132	66	105
ENSG00000105582	16550	674	351	452	637	480	576	709	395	916	383	989
ENSG00000168132	22150	405	746	434	295	478	260	258	567	623	431	561
ENSG00000230856	2100	38	23	50	23	60	33	37	30	27	60	43
ENSG00000189360	22300	599	510	787	2574	2354	2175	1584	535	1008	1220	1338
ENSG00000132740	60250	248	663	920	764	1331	713	812	442	519	1113	723
ENSG00000213125	100	3	0	5	6	4	1	2	4	2	5	2
ENSG00000232882	2200	52	32	89	50	82	71	79	38	23	43	63
ENSG00000172785	9200	479	253	282	929	1085	1480	1428	578	706	599	440
ENSG00000180247	10450	136	182	274	116	80	360	171	181	206	184	169
ENSG00000240364	2900	83	45	84	56	18	52	38	55	81	54	51
ENSG00000188924	3550	58	57	99	81	48	82	72	55	72	137	89
ENSG00000209196	773050	9714	6821	6433	11226	6106	4298	7840	13030	11672	4551	8240
ENSG00000127060	2650	69	62	57	42	49	39	81	39	73	32	43
ENSG00000234388	20600	867	931	750	709	1185	506	695	411	1031	1314	906
ENSG00000112683	450	6	16	5	10	8	27	16	12	10	16	21
ENSG00000221400	14850	237	192	253	298	284	217	227	186	262	260	244
ENSG00000236946	55250	721	718	546	605	978	756	1096	984	803	834	793
ENSG00000175461	3050	44	43	88	43	39	47	30	54	68	30	59
ENSG00000239499	1250	38	45	60	23	31	62	37	16	51	42	22
ENSG00000233664	168300	2331	3751	3200	4617	2543	2907	3421	2690	4087	2632	2785
ENSG00000144586	2050	93	82	83	321	195	166	281	64	160	204	155
ENSG00000243308	40450	592	477	931	797	830	1054	942	466	776	827	693
ENSG00000121798	400	18	3	2	7	11	5	10	7	11	5	11
ENSG00000212774	122450	2784	2356	2748	2780	2737	2507	2254	2633	1042	2106	2975
ENSG00000200716	250	1	3	1	4	0	4	2	0	1	1	4
ENSG00000156935	1950	29	13	27	38	23	27	23	16	20	23	21
ENSG00000204371	2000	29	40	39	49	31	55	37	28	60	28	46
ENSG00000183094	7400	141	183	98	75	188	64	111	109	135	65	76
ENSG00000135492	7400	121	228	100	187	200	154	346	130	109	182	156
ENSG00000107073	171200	2466	1454	3117	3889	3095	1947	2256	1919	2003	2575	1797
ENSG00000221837	485800	10832	6164	8923	12275	4382	5825	7764	5116	3457	4109	5663
ENSG00000235202	198400	4367	7616	3554	3684	3313	4589	1488	2522	5152	3166	3750
ENSG00000189776	32900	718	782	531	2507	2399	1402	1825	1784	1702	1336	1046
ENSG00000248229	13300	156	303	220	183	208	217	450	172	180	499	191
ENSG00000192566	50	4	2	0	1	6	8	3	5	2	3	1
ENSG00000130181	6800	179	131	84	102	76	143	75	143	150	116	73
ENSG00000115999	2800	43	30	27	33	49	61	41	41	25	51	64
ENSG00000138941	19500	394	529	370	476	387	196	364	349	417	338	346
ENSG00000149072	1050	16	28	31	30	22	35	36	16	9	16	18
ENSG00000154526	2350	29	30	21	43	47	22	28	30	25	30	27
ENSG00000114925	1800	28	41	29	62	37	33	30	47	22	37	51
ENSG00000159396	14700	466	532	627	659	332	256	523	457	447	420	411
ENSG00000160147	5200	341	151	226	204	103	259	241	197	162	307	235
ENSG00000238398	200	6	20	28	9	31	30	15	31	15	24	26
ENSG00000240802	350	7	4	5	5	8	6	5	2	9	5	5
ENSG00000153820	2850	44	47	41	40	47	49	36	42	50	33	92
ENSG00000214561	2000	42	58	26	27	17	18	72	56	68	40	24
ENSG00000210443	1400	26	35	24	62	42	91	58	28	37	64	34
ENSG00000106426	4600	184	155	230	117	144	173	163	151	202	155	128
ENSG00000230954	38650	450	643	470	444	312	463	598	256	842	413	674
ENSG00000102497	34600	565	549	498	659	459	291	426	590	326	670	669
ENSG00000200261	1900	43	36	26	53	33	58	27	66	37	38	31
ENSG00000206693	2350	17	31	31	17	34	31	19	22	36	48	64
ENSG00000110772	97350	2240	2728	2233	3397	2799	4592	1930	2794	2613	3124	2233
ENSG00000222764	2950	51	132	110	91	166	95	74	102	130	104	53
ENSG00000207348	21500	818	598	709	494	427	366	547	442	1049	641	678
ENSG00000155421	9500	192	135	178	224	184	321	95	82	261	151	153
ENSG00000225816	11350	271	277	174	283	319	348	172	377	446	271	358
ENSG00000162197	185450	2462	3915	3564	2308	3599	1885	5539	2807	3012	2887	2203
ENSG00000183565	4450	89	113	60	104	116	104	93	115	118	133	44
ENSG00000195986	84700	1237	1267	1223	732	887	2594	1333	1369	830	1351	1393
ENSG00000162266	16800	509	331	332	379	583	441	297	548	352	375	413
ENSG00000247597	6700	154	121	82	54	105	53	103	169	208	100	202
ENSG00000228050	4750	60	59	72	172	254	226	182	71	189	88	85
ENSG00000141802	1700	31	50	84	25	28	33	80	36	64	46	40
ENSG00000160577	56800	1364	1451	1078	864	1716	2074	1559	2487	1444	1607	896
ENSG00000194872	32950	1782	596	720	905	605	802	1120	557	826	748	1096
ENSG00000240740	2500	37	13	19	41	22	25	21	40	56	22	36
ENSG00000143604	10150	355	432	320	303	176	261	293	443	385	374	423
ENSG00000228563	400	5	2	4	3	6	3	9	7	5	7	6
ENSG00000156301	12950	183	302	120	157	149	171	261	179	223	139	134
ENSG00000122248	270450	11172	7372	11522	10094	7840	7059	8559	7878	5561	3178	10431
ENSG00000158918	1400	16	9	12	27	15	29	25	25	23	15	14
ENSG00000203581	16500	360	178	123	423	266	352	239	265	261	222	351
ENSG00000221049	2850	48	28	52	56	71	58	65	51	49	60	42
ENSG00000186289	18900	227	210	164	152	165	146	84	134	427	169	377
ENSG00000110791	1250	15	7	22	30	10	24	14	18	16	28	21
ENSG00000174449	10550	222	279	260	203	369	160	156	164	168	106	168
ENSG00000219268	150	2	2	5	0	2	3	1	0	2	2	3
ENSG00000180932	7050	67	68	123	106	50	97	111	46	92	133	136
ENSG00000135472	6100	94	143	71	97	133	77	63	52	75	89	62
ENSG00000206637	7750	93	108	127	93	50	111	51	139	126	114	127
ENSG00000230370	369800	10215	8224	5280	7096	4916	9132	9867	10497	8879	9566	5535
ENSG00000200351	600	10	23	21	5	19	19	23	19	21	16	21
ENSG00000231798	2300	33	29	43	51	37	61	26	61	38	49	52
ENSG00000203767	850	22	6	7	13	24	9	13	9	11	9	5
ENSG00000136215	18000	599	287	363	383	463	825	513	354	291	356	415
ENSG00000126472	7850	130	137	111	150	179	224	195	211	73	151	174
ENSG00000183676	950	26	15	16	27	13	24	21	18	22	10	21
ENSG00000171826	50150	1051	690	955	949	1239	1147	912	598	591	700	872
ENSG00000124653	11750	258	319	290	346	137	158	141	278	179	258	316
ENSG00000113132	161200	2158	2176	1863	1332	1426	2576	2584	3361	2781	1991	2655
ENSG00000231434	41400	368	712	875	792	313	446	760	942	392	451	365
ENSG00000238623	8000	197	179	181	230	166	154	97	207	146	188	78
ENSG00000241141	550	23	24	33	20	34	23	42	19	24	45	42
ENSG00000167412	250	1	0	4	9	3	4	4	4	3	2	2
ENSG00000147352	2000	34	56	52	50	46	39	80	19	56	21	43
ENSG00000247374	39300	1446	1258	1536	2214	1590	1094	877	1504	508	830	2011
ENSG00000147035	4300	61	144	86	96	78	106	103	115	94	58	64
ENSG00000241203	700	20	41	26	24	28	25	14	27	16	26	17
ENSG00000150112	7900	397	178	293	152	370	193	195	251	112	229	274
ENSG00000129038	29100	531	777	549	1872	2033	2658	3137	788	730	1607	1104
ENSG00000200160	2556400	35471	14929	31827	25246	48963	23892	14111	43523	32401	28586	39720
ENSG00000174893	600	33	21	23	7	20	14	13	12	24	19	18
ENSG00000102465	2000	91	83	47	121	73	64	95	71	76	42	83
ENSG00000196497	750	14	25	18	22	27	7	16	15	33	22	24
ENSG00000245137	2450	47	19	30	44	30	27	14	39	34	54	25
ENSG00000185911	18300	758	800	1045	631	485	1036	807	1361	819	1266	561
ENSG00000204233	2450	125	129	138	258	394	260	387	351	457	120	228
ENSG00000130493	500	4	13	6	7	8	3	5	2	7	12	4
ENSG00000248153	90950	1394	1211	1844	1589	2161	2246	2025	2141	1955	1785	1952
ENSG00000230600	390150	3211	6032	2473	4362	10391	5540	4577	2647	4598	7359	3528
ENSG00000152983	31700	938	428	822	791	848	582	629	521	631	379	577
ENSG00000133112	350	37	10	21	15	25	15	25	9	35	24	23
ENSG00000137512	1300	27	23	27	56	80	53	79	38	28	76	46
ENSG00000236523	87500	1621	1171	1189	1291	1313	1354	1099	1642	1736	1665	1548
ENSG00000141706	1300	27	14	40	62	44	67	75	69	40	36	37
ENSG00000236841	1750	28	61	69	36	73	29	50	42	44	23	63
ENSG00000141624	300	7	9	8	6	8	8	11	4	9	8	11
ENSG00000117623	312100	5492	2779	6721	12161	27064	24145	29011	10439	13946	7329	11280
ENSG00000236260	1500	37	48	28	43	33	40	37	42	21	52	45
ENSG00000205294	4800	148	137	84	79	73	49	145	117	86	98	165
ENSG00000204575	950	48	50	36	40	51	40	17	27	37	29	37
ENSG00000187251	1200	45	29	29	27	18	39	46	39	52	20	21
ENSG00000154986	900	19	6	19	13	19	24	13	14	16	14	5
ENSG00000197246	41000	927	1101	1074	975	1040	741	1063	1528	855	1246	885
ENSG00000101298	1600	20	31	68	43	74	29	48	36	28	29	45
ENSG00000190869	99950	2612	1453	1818	3432	3785	1191	1630	2222	2691	1246	2072
ENSG00000141832	350	9	15	6	16	10	19	15	12	11	18	9
ENSG00000207143	11750	340	385	390	411	348	419	735	138	445	330	359
ENSG00000199990	34700	1039	577	1782	510	473	841	418	1082	646	846	1093
ENSG00000172362	700	7	37	12	22	5	7	19	17	19	14	7
ENSG00000247023	12850	216	294	278	155	221	126	226	86	313	220	138
ENSG00000149045	1800	65	58	49	53	59	46	53	38	35	23	36
ENSG00000178528	550	12	19	14	24	7	15	21	9	8	19	13
ENSG00000211005	2100	75	51	28	81	65	55	74	36	71	84	50
ENSG00000105600	200	2	2	2	4	6	6	2	1	6	3	8
ENSG00000135874	3750	55	53	60	99	81	47	46	31	135	62	50
ENSG00000100365	150	2	5	13	4	5	12	10	6	7	5	5
ENSG00000185050	34850	406	758	419	281	221	556	508	166	388	444	631
ENSG00000157103	105000	2834	2459	2205	1794	2580	2240	1759	2325	1941	2044	2780
ENSG00000180054	74350	1069	2533	1968	2527	1574	1876	914	2231	2598	2985	2004
ENSG00000116561	850	15	29	24	16	31	29	9	37	28	48	26
ENSG00000139471	5100	96	62	69	96	75	96	99	97	74	124	142
ENSG00000151511	301100	5392	4602	3666	5018	5640	2763	7572	6334	8224	4811	4123
ENSG00000192594	99350	853	2193	1502	1127	1869	1633	1611	1781	1578	1085	1923
ENSG00000213452	13950	575	348	460	240	541	439	478	272	478	437	326
ENSG00000149498	50	3	2	2	8	8	14	9	7	2	2	6
ENSG00000134084	3400	90	63	90	95	124	23	62	27	59	102	87
ENSG00000244716	390050	7952	8018	4528	14389	9755	11511	7237	11973	6931	6179	13641
ENSG00000172453	16850	386	294	471	424	391	487	172	337	146	380	280
ENSG00000158185	3000	57	38	45	123	37	42	38	70	34	35	58
ENSG00000179829	9000	123	148	116	137	147	122	174	100	89	176	156
ENSG00000149901	831750	23731	8883	11183	57838	72014	55977	64911	21711	47021	30122	23228
ENSG00000201612	62050	1452	1252	1459	967	1414	1378	1793	1747	1449	1296	1625
ENSG00000221015	300	15	4	13	11	8	8	16	4	9	17	6
ENSG00000116175	600	10	20	15	25	26	10	7	16	19	13	8
ENSG00000161209	7500	121	80	101	187	118	204	77	159	128	91	78
ENSG00000133402	64800	1695	2246	1042	976	685	2223	809	2150	1942	1574	1462
ENSG00000107197	1000	24	13	30	25	15	12	26	28	29	38	22
ENSG00000117319	1950	25	63	33	32	11	45	46	49	52	27	31
ENSG00000145432	50	2	1	1	5	1	1	2	1	0	0	0
ENSG00000136170	1650	38	43	21	37	44	18	60	62	43	25	37
ENSG00000151921	26200	518	187	349	1643	881	2164	1184	1038	605	634	1240
ENSG00000247607	16550	533	390	656	1609	1932	1293	901	889	924	673	1153
ENSG00000214752	300	3	6	9	9	5	6	7	5	5	9	7
ENSG00000106582	11600	767	204	537	2254	4115	3161	2356	1962	1198	772	1419
ENSG00000187976	1000	23	15	19	23	31	18	18	21	26	23	21
ENSG00000111176	150	11	8	5	18	22	58	19	11	14	22	9
ENSG00000180072	11850	168	312	356	309	281	186	504	221	291	277	253
