gene_id	SRR493366	SRR493369	SRR493370	SRR493371
ENSG00000194229	57	54	21	39
ENSG00000129037	48	114	56	55
ENSG00000224952	8	38	15	13
ENSG00000107580	148	142	360	123
ENSG00000182183	732	848	860	722
ENSG00000177054	90	42	92	71
ENSG00000187381	801	380	450	715
ENSG00000200057	18	12	15	12
ENSG00000143023	316	339	313	262
ENSG00000107040	219	128	76	79
ENSG00000167524	124	128	111	134
ENSG00000136190	24	20	19	19
ENSG00000178655	42	73	98	53
ENSG00000199661	119	344	263	452
ENSG00000130672	4	20	15	10
ENSG00000125158	1773	756	681	649
ENSG00000211400	90	68	69	72
ENSG00000160325	306	700	495	331
ENSG00000114880	12	12	15	9
ENSG00000178258	9	9	7	4
ENSG00000187018	539	709	575	593
ENSG00000107515	827	1022	845	404
ENSG00000184065	103	115	113	104
ENSG00000123023	1190	656	671	1128
ENSG00000189959	264	180	146	128
ENSG00000204718	381	635	925	401
ENSG00000158269	127	218	142	173
ENSG00000170728	16	15	29	23
ENSG00000131990	1117	1153	1657	1367
ENSG00000170375	21	23	19	13
ENSG00000133732	14529	10818	18107	11022
ENSG00000160703	161	108	178	124
ENSG00000171092	20	20	30	27
ENSG00000235257	63	70	95	124
ENSG00000134388	109	222	209	202
ENSG00000248409	120	180	127	156
ENSG00000202225	465	396	516	216
ENSG00000145244	31	19	38	29
ENSG00000234214	1	4	4	2
ENSG00000128606	32	18	21	20
ENSG00000231404	425	304	316	376
ENSG00000130540	1188	1781	2111	2124
ENSG00000128347	1	3	6	3
ENSG00000188652	248	112	222	175
ENSG00000122492	1512	1052	1754	1397
ENSG00000131359	1	18	8	16
ENSG00000129168	7244	7051	2847	6681
ENSG00000157436	31	58	25	42
ENSG00000151888	46	72	202	117
ENSG00000220289	45	37	44	111
ENSG00000222983	5540	7073	3936	5402
ENSG00000183389	2235	1246	1285	738
ENSG00000174470	128	200	155	172
ENSG00000245815	102	59	92	61
ENSG00000188511	9	5	6	2
ENSG00000221099	140	55	77	116
ENSG00000167965	36	42	63	49
ENSG00000166485	137	93	128	118
ENSG00000192648	4	4	4	2
ENSG00000138649	2729	855	2193	1610
ENSG00000227552	980	1063	865	655
ENSG00000154303	2404	4187	2886	2425
ENSG00000171853	46	36	36	65
ENSG00000169935	73	318	109	114
ENSG00000187309	20	13	7	17
ENSG00000130968	1323	1170	504	1636
ENSG00000139334	87	195	95	153
ENSG00000189831	4086	3456	3847	3108
ENSG00000115167	398	484	344	945
ENSG00000184515	643	298	927	717
ENSG00000229858	199	476	328	201
ENSG00000177757	9	14	6	5
ENSG00000197601	1412	797	670	529
ENSG00000128759	3	6	11	4
ENSG00000151959	144	195	539	369
ENSG00000142298	1329	613	723	716
ENSG00000223331	12	10	19	20
ENSG00000121891	20	21	42	35
ENSG00000224286	95	109	102	88
ENSG00000166420	244	203	348	289
ENSG00000154406	455	175	204	253
ENSG00000125097	159	186	195	113
ENSG00000106467	17	35	23	27
ENSG00000125478	245	351	273	302
ENSG00000234149	78375	23165	18914	15951
ENSG00000122852	29	76	39	52
ENSG00000205829	3877	2103	4746	4849
ENSG00000165741	6	11	19	9
ENSG00000168670	33	19	48	55
ENSG00000110533	2552	2278	2002	760
ENSG00000136483	716	383	1168	704
ENSG00000161583	4362	5665	4584	5450
ENSG00000156930	193	583	718	575
ENSG00000151155	60	27	40	78
ENSG00000189670	112	179	154	148
ENSG00000247827	153	55	83	75
ENSG00000235850	1483	902	1005	1542
ENSG00000108132	536	464	465	342
ENSG00000223533	2248	1305	1291	1856
ENSG00000237437	51	22	31	18
ENSG00000133363	61	68	85	69
ENSG00000163715	65	51	51	60
ENSG00000240197	57	59	33	46
ENSG00000147765	117	99	125	112
ENSG00000192846	1899	3814	1686	2409
ENSG00000161593	120	314	223	116
ENSG00000121900	2675	2252	2298	822
ENSG00000229225	130	149	277	105
ENSG00000197320	4	1	3	6
ENSG00000102258	6	7	15	4
ENSG00000138177	78	96	48	100
ENSG00000162937	2158	959	1373	1150
ENSG00000139037	117	313	152	135
ENSG00000229710	10	3	16	5
ENSG00000191172	176	259	162	149
ENSG00000162864	154	112	96	117
ENSG00000178341	413	538	846	673
ENSG00000221653	569	811	1072	1079
ENSG00000201062	411	271	232	222
ENSG00000151674	47	61	50	37
ENSG00000163971	17	28	21	26
ENSG00000202770	83	98	105	45
ENSG00000222752	96	108	145	167
ENSG00000194641	409	289	382	176
ENSG00000195475	88	58	57	86
ENSG00000223426	82	30	36	40
ENSG00000155919	350	385	313	308
ENSG00000173005	1314	998	728	850
ENSG00000208448	273	205	320	192
ENSG00000135276	16	13	24	20
ENSG00000133114	135	112	113	47
ENSG00000238091	14817	16260	9434	7827
ENSG00000150096	17	16	11	14
ENSG00000114102	60	71	51	61
ENSG00000198962	382	933	657	1143
ENSG00000159028	17	24	34	34
ENSG00000167856	110	92	79	104
ENSG00000104294	2024	1463	1790	898
ENSG00000157885	998	560	1335	930
ENSG00000238187	5	5	1	3
ENSG00000183341	696	618	552	458
ENSG00000209691	86	51	135	58
ENSG00000101119	16	21	6	12
ENSG00000245456	1363	934	1661	1528
ENSG00000207940	71	20	90	67
ENSG00000189688	145	166	117	136
ENSG00000133216	22	20	22	28
ENSG00000192895	1052	798	544	768
ENSG00000123351	1495	1256	1330	676
ENSG00000124675	827	585	638	551
ENSG00000133242	26490	14746	14224	16799
ENSG00000174493	390	354	751	475
ENSG00000228694	101	114	51	75
ENSG00000144408	459	274	675	402
ENSG00000217335	352	393	355	377
ENSG00000120118	429	737	661	378
ENSG00000135908	2	1	0	1
ENSG00000172633	708	1092	423	1171
ENSG00000190872	13799	10081	3965	8914
ENSG00000140607	1854	1678	1348	1097
ENSG00000191300	188	58	70	72
ENSG00000152417	19778	6136	14535	19413
ENSG00000223539	889	973	1186	798
ENSG00000153030	14518	11116	16831	13324
ENSG00000229783	2318	1809	1970	899
ENSG00000227816	198	106	123	90
ENSG00000248719	8	9	8	8
ENSG00000219704	301	313	286	173
ENSG00000162385	743	511	855	1149
ENSG00000106917	65	62	82	131
ENSG00000207367	27	15	15	17
ENSG00000201701	1442	2183	1643	1467
ENSG00000170923	27	30	56	66
ENSG00000114940	5136	2953	4925	4052
ENSG00000173726	74	86	66	65
ENSG00000160134	349	271	485	407
ENSG00000242951	219	151	91	81
ENSG00000162033	977	612	763	554
ENSG00000167149	1163	516	593	1381
ENSG00000231495	3	5	8	5
ENSG00000226100	104	55	81	91
ENSG00000240213	88	59	100	67
ENSG00000162732	73	87	56	62
ENSG00000224338	380	247	142	114
ENSG00000232898	1214	3697	2657	2010
ENSG00000148673	27	22	42	26
ENSG00000117762	788	730	913	623
ENSG00000241015	178	125	112	85
ENSG00000200938	47	66	71	90
ENSG00000158093	9	17	4	3
ENSG00000207790	43	42	54	21
ENSG00000127613	20	26	19	22
ENSG00000227860	634	469	572	419
ENSG00000222001	5227	2811	3257	7280
ENSG00000214144	472	463	556	496
ENSG00000231163	1366	1398	1482	1077
ENSG00000179307	34	75	41	70
ENSG00000241598	808	1268	849	676
ENSG00000138837	58	17	49	32
ENSG00000127702	23	25	48	16
ENSG00000172001	226	288	443	277
ENSG00000188606	54	89	87	97
ENSG00000214198	299	996	879	734
ENSG00000156251	268	335	323	501
ENSG00000205437	99	58	142	173
ENSG00000163543	64	90	86	139
ENSG00000205653	516	266	370	167
ENSG00000231716	296	367	366	336
ENSG00000185979	261	164	297	297
ENSG00000118965	1647	2776	1423	2322
ENSG00000192371	44	54	45	49
ENSG00000237275	5	18	28	28
ENSG00000230131	16	27	9	19
ENSG00000169343	20	46	38	34
ENSG00000118214	18	47	27	38
ENSG00000141796	179	80	133	224
ENSG00000225263	7751	5515	4573	6905
ENSG00000102749	9	30	20	16
ENSG00000243995	52	33	31	33
ENSG00000123197	79	107	82	114
ENSG00000196241	30	69	25	20
ENSG00000161653	52	44	60	72
ENSG00000197834	942	331	555	876
ENSG00000212769	3385	4320	3647	4410
ENSG00000160582	61	94	39	37
ENSG00000157352	118	184	258	197
ENSG00000168549	1283	987	1392	1258
ENSG00000208860	265	397	493	316
ENSG00000145599	123	110	159	231
ENSG00000144620	304	383	340	207
ENSG00000195756	87	193	118	163
ENSG00000166766	62	73	50	68
ENSG00000228358	932	435	614	627
ENSG00000121461	65	69	83	52
ENSG00000110388	148	59	99	93
ENSG00000142181	484	355	272	261
ENSG00000176609	29	7	18	24
ENSG00000124798	800	776	736	1138
ENSG00000198627	60	46	30	50
ENSG00000116851	17	33	30	38
ENSG00000129577	687	859	474	488
ENSG00000199833	706	778	521	846
ENSG00000205035	678	1305	1084	937
ENSG00000245684	4186	3207	2847	3411
ENSG00000141578	35	41	34	26
ENSG00000234748	120	184	195	91
ENSG00000147583	10	36	35	35
ENSG00000108792	58	24	52	66
ENSG00000161824	1151	966	1022	578
ENSG00000248461	365	236	423	527
ENSG00000121648	231	502	236	457
ENSG00000213228	588	445	263	353
ENSG00000170326	112	85	126	119
ENSG00000126145	5295	1648	1603	3544
ENSG00000220236	65	40	34	38
ENSG00000133758	689	570	710	697
ENSG00000239125	64	44	45	59
ENSG00000161682	34	35	35	49
ENSG00000129826	8559	8562	12106	8593
ENSG00000237423	61	96	142	118
ENSG00000188887	875	434	991	885
ENSG00000189762	34	43	51	43
ENSG00000130286	17	65	61	15
ENSG00000127127	5136	3066	1934	2141
ENSG00000141226	551	223	411	829
ENSG00000176278	114	264	292	172
ENSG00000178417	753	541	284	357
ENSG00000167467	414	484	394	456
ENSG00000113764	735	727	617	988
ENSG00000175411	349	304	677	1167
ENSG00000207835	714	809	161	789
ENSG00000223961	1224	374	411	190
ENSG00000235550	290	315	283	386
ENSG00000182737	1159	831	1653	1901
ENSG00000117053	0	4	5	6
ENSG00000123240	1166	1054	569	1056
ENSG00000101146	207	182	327	151
ENSG00000226267	194	162	236	238
ENSG00000204214	117	42	137	57
ENSG00000192879	73	47	30	60
ENSG00000111211	514	305	452	411
ENSG00000188380	17	10	11	15
ENSG00000190476	22	26	17	29
ENSG00000118433	22	33	21	37
ENSG00000120694	4944	4966	3891	5110
ENSG00000213644	220	181	175	316
ENSG00000138889	160	139	162	106
ENSG00000110927	13	5	9	13
ENSG00000159137	125	309	187	211
ENSG00000191816	1538	1179	1014	827
ENSG00000121863	19	21	24	19
ENSG00000197764	177	169	102	221
ENSG00000198011	132	220	238	193
ENSG00000174749	851	755	844	371
ENSG00000132216	1296	1652	1137	510
ENSG00000152759	6342	5249	11015	10208
ENSG00000131668	237	182	194	181
ENSG00000148009	284	184	97	103
ENSG00000157545	70	19	31	56
ENSG00000123520	1271	363	931	923
ENSG00000166202	207	137	194	105
ENSG00000207937	620	335	509	548
ENSG00000222064	423	863	505	591
ENSG00000126930	150	105	96	70
ENSG00000201152	148	81	94	81
ENSG00000243654	108	209	275	141
ENSG00000237114	175	172	149	165
ENSG00000210960	174	83	81	214
ENSG00000202966	126	127	90	68
ENSG00000173408	254	155	86	82
ENSG00000190994	2397	1939	1571	1894
ENSG00000158514	56	28	29	49
ENSG00000218670	175	303	111	179
ENSG00000227999	220	135	109	186
ENSG00000236551	962	1369	976	1034
ENSG00000105501	68	26	41	82
ENSG00000197805	66	144	92	64
ENSG00000184809	48	75	66	70
ENSG00000211861	953	681	1055	839
ENSG00000231876	350	379	346	657
ENSG00000147671	399	252	387	439
ENSG00000135669	192	284	239	126
ENSG00000134308	12000	16798	14541	7078
ENSG00000171630	534	324	201	368
ENSG00000111834	3	7	5	1
ENSG00000224508	8	15	4	8
ENSG00000116229	8	11	12	9
ENSG00000139472	61	52	37	56
ENSG00000121091	9	8	8	22
ENSG00000145767	101	190	113	132
ENSG00000220089	14	8	14	11
ENSG00000187810	208	147	122	136
ENSG00000233589	39	32	72	41
ENSG00000162851	220	272	736	266
ENSG00000137764	208	209	237	189
ENSG00000206047	18	34	20	12
ENSG00000137386	4311	8736	8333	2959
ENSG00000141788	7	18	13	11
ENSG00000206531	62	130	28	37
ENSG00000241724	5	6	18	12
ENSG00000184209	939	977	1612	995
ENSG00000213131	1226	713	947	853
ENSG00000212259	93	133	60	158
ENSG00000141791	1	2	2	0
ENSG00000165665	1844	732	662	328
ENSG00000167303	7054	6451	7659	9665
ENSG00000204694	20	17	31	22
ENSG00000227026	157	219	267	398
ENSG00000186860	802	688	892	495
ENSG00000102357	104	134	180	177
ENSG00000241713	9	14	13	11
ENSG00000224121	106	23	114	81
ENSG00000231017	38	39	38	38
ENSG00000207995	811	492	497	487
ENSG00000163731	3	4	5	7
ENSG00000187380	418	374	419	662
ENSG00000208441	135	83	206	227
ENSG00000206976	7	2	11	6
ENSG00000152799	37	11	12	25
ENSG00000100354	460	251	364	569
ENSG00000247465	3971	1345	2058	2100
ENSG00000230036	871	496	1131	567
ENSG00000161378	32556	56703	43901	34085
ENSG00000188661	159	212	212	143
ENSG00000190770	20	7	22	11
ENSG00000146952	98	163	171	139
ENSG00000121626	50	46	20	26
ENSG00000224881	1	2	1	1
ENSG00000196992	1406	1330	800	1050
ENSG00000139162	29	17	15	17
ENSG00000115777	27	20	34	18
ENSG00000239508	6196	5223	6857	4229
ENSG00000152114	25	32	49	33
ENSG00000249612	26	23	37	33
ENSG00000227889	871	985	919	867
ENSG00000248790	2458	7049	6196	5656
ENSG00000125552	2	2	3	8
ENSG00000223495	25	22	11	9
ENSG00000195563	76	30	36	40
ENSG00000168864	924	376	535	791
ENSG00000147135	452	242	199	272
ENSG00000105548	3160	1024	1769	944
ENSG00000196288	7	15	7	8
ENSG00000147859	86	113	92	97
ENSG00000131970	3426	4826	2834	3283
ENSG00000172599	2	4	0	3
ENSG00000158271	1238	1806	482	1834
ENSG00000213483	24	19	16	14
ENSG00000114592	256	317	209	204
ENSG00000109171	27	25	8	15
ENSG00000233829	392	473	536	403
ENSG00000112176	1008	779	482	893
ENSG00000136700	70	82	141	130
ENSG00000235155	2978	3544	2712	4341
ENSG00000114704	27	14	12	20
ENSG00000176508	573	1077	1398	614
ENSG00000181586	16	6	12	25
ENSG00000144853	847	500	1053	811
ENSG00000237675	963	583	1206	449
ENSG00000209523	57	24	14	40
ENSG00000171643	2516	4163	3666	1677
ENSG00000109160	85	53	129	114
ENSG00000220535	9	9	8	6
ENSG00000199877	111	109	62	107
ENSG00000106166	567	917	868	1048
ENSG00000144301	210	240	173	214
ENSG00000150980	1423	1259	916	1275
ENSG00000123575	2963	3589	2018	1216
ENSG00000116093	2304	1148	1030	984
ENSG00000134158	399	563	313	573
ENSG00000124124	184	287	183	294
ENSG00000125013	316	402	376	325
ENSG00000179703	2662	2442	3293	2978
ENSG00000136962	73	40	31	47
ENSG00000241733	113	152	105	144
ENSG00000199225	561	1245	1137	723
ENSG00000202716	10	26	28	14
ENSG00000106642	2216	1186	797	1344
ENSG00000156886	133	205	108	166
ENSG00000209381	729	428	621	536
ENSG00000127373	60	61	29	32
ENSG00000192947	47	94	102	155
ENSG00000183348	1784	1067	1320	1352
ENSG00000192162	17	19	28	22
ENSG00000229700	979	1039	1168	1871
ENSG00000232184	2385	1891	2049	1752
ENSG00000207234	340	109	170	244
ENSG00000129522	3	2	2	1
ENSG00000101021	13	10	7	11
ENSG00000177563	278	314	384	372
ENSG00000123678	904	1902	646	1593
ENSG00000119959	12	17	10	14
ENSG00000138833	506	476	381	529
ENSG00000114036	485	167	104	389
ENSG00000166338	9	8	13	6
ENSG00000126526	171	150	219	378
ENSG00000241825	20	40	38	26
ENSG00000121571	10	11	5	7
ENSG00000186714	5024	11076	5427	6227
ENSG00000223747	36	23	33	27
ENSG00000138424	7	6	7	8
ENSG00000245377	6	6	9	9
ENSG00000219407	17225	5390	6709	9276
ENSG00000218365	1001	1641	630	956
ENSG00000187320	293	483	349	599
ENSG00000214641	27	24	29	37
ENSG00000122130	305	233	248	204
ENSG00000238007	379	126	88	167
ENSG00000146349	730	510	652	490
ENSG00000184778	9	4	7	9
ENSG00000159354	1553	459	454	514
ENSG00000187041	1257	1524	950	661
ENSG00000117413	36	33	17	60
ENSG00000225940	19	22	25	25
ENSG00000136797	110	64	146	152
ENSG00000122344	8	7	11	4
ENSG00000248603	54	90	109	85
ENSG00000121971	96	83	101	71
ENSG00000176901	3721	1305	1753	1578
ENSG00000201559	31	19	28	20
ENSG00000161647	57	76	72	105
ENSG00000121518	1505	2839	2234	1236
ENSG00000155365	4	2	8	5
ENSG00000189076	678	1007	1017	1207
ENSG00000121134	38	55	107	43
ENSG00000118295	500	622	497	295
ENSG00000147667	93	142	158	183
ENSG00000120791	783	978	415	636
ENSG00000131272	0	1	0	0
ENSG00000234268	30	65	41	77
ENSG00000159857	2	2	1	4
ENSG00000244331	97	79	78	49
ENSG00000100955	62	47	49	47
ENSG00000162285	150	183	192	143
ENSG00000159401	6186	3788	2556	3713
ENSG00000162238	334	476	204	246
ENSG00000210754	591	134	345	493
ENSG00000198040	420	495	710	674
ENSG00000186146	136	103	109	74
ENSG00000140788	2565	4440	2550	1722
ENSG00000164121	505	557	512	412
ENSG00000130013	200	171	168	222
ENSG00000135341	1766	2205	2125	1375
ENSG00000183709	30	117	113	95
ENSG00000111801	77	95	83	44
ENSG00000213707	16	33	30	25
ENSG00000116891	6	4	10	4
ENSG00000215495	8	21	16	13
ENSG00000249101	1889	1449	1616	2238
ENSG00000230937	60	31	42	49
ENSG00000243051	203	168	189	162
ENSG00000137127	791	989	936	387
ENSG00000104901	160	65	178	114
ENSG00000100391	20	29	13	18
ENSG00000233372	14	30	34	38
ENSG00000172743	54	45	71	80
ENSG00000240530	781	946	909	793
ENSG00000223126	58	30	63	54
ENSG00000178535	73	44	69	42
ENSG00000218529	311	589	355	484
ENSG00000123985	225	248	179	85
ENSG00000237193	716	162	75	151
ENSG00000136897	151	240	340	201
ENSG00000207359	6742	2835	2221	3653
ENSG00000139495	56	66	70	93
ENSG00000215795	68	85	64	56
ENSG00000144740	4106	6043	6685	3939
ENSG00000157666	18	37	19	27
ENSG00000141255	4	13	2	4
ENSG00000182014	1551	1200	466	1386
ENSG00000156325	43	85	84	79
ENSG00000216577	79	146	84	121
ENSG00000126503	187	271	175	270
ENSG00000232013	22	12	13	10
ENSG00000199778	457	516	295	234
ENSG00000145565	17	17	11	17
ENSG00000234120	392	872	489	577
ENSG00000222467	1101	2034	1352	1193
ENSG00000124583	59	33	35	46
ENSG00000201161	3631	1190	800	1463
ENSG00000171871	122	113	161	196
ENSG00000180780	4923	5693	7449	5270
ENSG00000143395	262	172	123	127
ENSG00000143819	4	5	7	6
ENSG00000216375	3	1	7	5
ENSG00000104572	604	1091	1373	1017
ENSG00000171033	41	38	85	24
ENSG00000209096	389	318	280	499
ENSG00000249447	32	17	17	27
ENSG00000148424	70	32	42	51
ENSG00000164486	3	3	1	1
ENSG00000111114	287	376	248	370
ENSG00000137892	673	510	869	655
ENSG00000168897	20	36	37	41
ENSG00000198272	999	260	495	430
ENSG00000189129	34	15	32	27
ENSG00000189487	854	202	161	674
ENSG00000226469	62	56	46	63
ENSG00000141326	11	18	14	34
ENSG00000209876	284	502	388	359
ENSG00000178725	6	3	2	5
ENSG00000146320	13675	2537	5695	6375
ENSG00000123658	6	9	8	4
ENSG00000121141	7	4	3	4
ENSG00000172114	347	198	165	181
ENSG00000190959	19	22	15	14
ENSG00000198388	634	847	570	356
ENSG00000240143	10	11	9	8
ENSG00000242964	3373	1617	2003	3852
ENSG00000185785	2995	2495	2603	1824
ENSG00000220035	16	7	20	13
ENSG00000139630	9531	6097	7444	6472
ENSG00000212833	55	111	62	39
ENSG00000237357	121	230	104	152
ENSG00000159886	50	25	29	62
ENSG00000185075	235	172	206	126
ENSG00000227613	307	202	311	241
ENSG00000191677	132	61	105	85
ENSG00000114267	165	261	312	259
ENSG00000177554	109	157	145	272
ENSG00000147879	401	283	560	313
ENSG00000135900	13	9	7	13
ENSG00000117994	89	83	43	50
ENSG00000137408	16	3	15	16
ENSG00000128621	59	118	108	239
ENSG00000101587	96	106	223	104
ENSG00000110435	95	103	106	183
ENSG00000208637	84	38	62	29
ENSG00000148721	2814	4674	8946	4502
ENSG00000139144	16	24	27	16
ENSG00000240466	415	493	273	582
ENSG00000165649	63	63	62	73
ENSG00000187455	2887	2531	2210	3147
ENSG00000142210	1101	2611	1773	1129
ENSG00000161929	264	235	276	209
ENSG00000248767	693	586	556	364
ENSG00000179660	50	18	15	18
ENSG00000101158	27	14	17	19
ENSG00000141859	362	835	799	516
ENSG00000201359	183	139	180	149
ENSG00000153708	4	1	6	8
ENSG00000200243	79	119	91	179
ENSG00000162259	5	10	15	10
ENSG00000154753	4	4	4	6
ENSG00000117778	69	126	74	125
ENSG00000157759	257	161	170	242
ENSG00000104737	88	42	52	91
ENSG00000189465	69	59	50	62
ENSG00000100439	17	20	17	13
ENSG00000113433	123	144	77	124
ENSG00000110588	120	80	107	108
ENSG00000188779	72	56	42	52
ENSG00000185323	18075	8898	14728	7690
ENSG00000102985	60	54	101	56
ENSG00000161117	289	86	186	137
ENSG00000248769	24	26	32	24
ENSG00000176319	75	46	85	79
ENSG00000202453	112	111	134	184
ENSG00000215468	1245	609	463	395
ENSG00000117882	0	1	1	2
ENSG00000240574	1760	950	1755	1048
ENSG00000153677	466	316	553	430
ENSG00000221610	223	105	99	245
ENSG00000225023	13	25	25	20
ENSG00000166289	5	6	2	7
ENSG00000205040	29	10	13	15
ENSG00000171481	663	915	461	552
ENSG00000126303	502	410	236	403
ENSG00000138364	184	162	142	129
ENSG00000176669	1169	1183	648	418
ENSG00000160212	22	15	24	23
ENSG00000180284	27	18	20	16
ENSG00000151259	2141	1421	1651	2762
ENSG00000233540	3878	1115	1405	2103
ENSG00000209551	542	625	625	502
ENSG00000195612	1041	932	613	665
ENSG00000140295	89	83	173	108
ENSG00000105288	2	1	1	3
ENSG00000235079	61	81	56	64
ENSG00000163292	881	1447	1733	2044
ENSG00000206875	115	57	66	73
ENSG00000211443	350	463	718	853
ENSG00000212783	435	676	666	657
ENSG00000236010	18	26	32	15
ENSG00000177502	500	447	361	456
ENSG00000129456	73	201	148	204
ENSG00000155184	3	5	11	6
ENSG00000220181	514	893	810	1716
ENSG00000210700	30	13	29	22
ENSG00000110706	214	505	486	348
ENSG00000123741	459	268	640	271
ENSG00000171236	42	28	57	28
ENSG00000134768	18	42	20	25
ENSG00000118070	236	260	447	217
ENSG00000182315	130	205	347	144
ENSG00000208077	1347	1807	1377	1518
ENSG00000108122	255	205	222	137
ENSG00000158405	569	271	419	354
ENSG00000173930	383	314	295	187
ENSG00000157145	771	722	1891	1275
ENSG00000106689	16	35	16	18
ENSG00000142466	2	5	1	0
ENSG00000166019	209	226	379	488
ENSG00000114177	123	172	93	142
ENSG00000114635	40	25	23	29
ENSG00000157514	3445	4951	4976	3079
ENSG00000160326	8	10	8	6
ENSG00000176178	79	149	57	68
ENSG00000127311	534	1194	1232	712
ENSG00000151538	123	103	75	61
ENSG00000175931	92	58	79	71
ENSG00000174678	204	376	508	231
ENSG00000198444	105	62	47	43
ENSG00000244171	5	10	1	0
ENSG00000201185	10	6	13	6
ENSG00000190344	553	368	612	792
ENSG00000125530	712	649	442	480
ENSG00000174403	30	12	8	11
ENSG00000235138	222	381	337	138
ENSG00000144360	908	234	289	429
ENSG00000182906	460	548	344	437
ENSG00000246128	3004	1762	1975	1085
ENSG00000176289	737	1305	809	755
ENSG00000136193	171	149	164	86
ENSG00000147554	34	178	88	73
ENSG00000152473	477	497	705	560
ENSG00000151475	40	21	25	8
ENSG00000187614	18	6	9	4
ENSG00000120604	596	601	596	1069
ENSG00000199645	1553	1905	1253	1858
ENSG00000230548	1054	457	364	572
ENSG00000191621	171	190	159	295
ENSG00000188675	3	6	3	7
ENSG00000109495	9	5	7	10
ENSG00000140211	38	29	42	20
ENSG00000125857	3743	2501	5000	2048
ENSG00000115326	137	76	107	59
ENSG00000148354	234	182	249	146
ENSG00000199231	18	21	44	28
ENSG00000193105	1490	3137	3566	1256
ENSG00000182009	5	2	5	2
ENSG00000139359	3248	3488	3069	3667
ENSG00000185094	145	124	73	249
ENSG00000232519	2	1	1	2
ENSG00000144346	134	421	234	223
ENSG00000129817	262	368	308	572
ENSG00000158797	604	334	783	418
ENSG00000205569	894	306	506	676
ENSG00000160315	100	84	117	49
ENSG00000104704	90	105	91	95
ENSG00000203811	117	131	218	195
ENSG00000197851	39	68	47	74
ENSG00000163702	4880	4595	4310	4711
ENSG00000165410	25	14	15	21
ENSG00000244195	137	160	198	233
ENSG00000131716	58	117	97	55
ENSG00000111383	17	13	5	10
ENSG00000136073	2964	2426	2411	3797
ENSG00000124581	413	408	170	231
ENSG00000192400	61	37	47	61
ENSG00000112452	31	17	28	34
ENSG00000112844	85	113	46	111
ENSG00000155721	3336	3794	2760	2335
ENSG00000242293	319	270	208	241
ENSG00000164841	29	31	25	19
ENSG00000216560	142	193	286	228
ENSG00000247748	48	38	34	41
ENSG00000217077	417	383	343	844
ENSG00000160006	442	391	517	504
ENSG00000180245	844	478	469	623
ENSG00000137749	729	311	335	232
ENSG00000248969	189	164	133	217
ENSG00000238933	20	16	14	9
ENSG00000157506	257	192	375	355
ENSG00000234558	1729	956	1401	1533
ENSG00000188364	12	15	11	14
ENSG00000190769	391	1038	988	773
ENSG00000190090	118	45	54	38
ENSG00000224194	26	77	29	76
ENSG00000175314	34	53	53	49
ENSG00000114347	1224	476	956	971
ENSG00000195755	220	173	192	128
ENSG00000119700	273	151	257	271
ENSG00000201305	13	24	13	13
ENSG00000177247	3758	2855	2797	4583
ENSG00000226460	53	29	11	29
ENSG00000127710	2957	3467	2062	2753
ENSG00000155527	1859	2358	1322	1180
ENSG00000137140	899	649	789	792
ENSG00000219203	16	26	19	13
ENSG00000125758	83	215	191	223
ENSG00000159148	42	40	41	41
ENSG00000237844	4489	4864	5706	2539
ENSG00000118823	574	341	252	227
ENSG00000224501	330	343	553	435
ENSG00000204693	232	397	330	262
ENSG00000174065	276	238	207	287
ENSG00000169255	1527	1204	946	2171
ENSG00000179223	13373	10457	7932	7853
ENSG00000168679	724	1383	750	440
ENSG00000180850	1631	1514	2349	1357
ENSG00000148211	501	1072	506	682
ENSG00000158073	375	220	312	444
ENSG00000156856	44	25	19	11
ENSG00000119277	85	57	78	128
ENSG00000174342	74	40	66	28
ENSG00000192770	684	630	395	751
ENSG00000225872	0	3	0	1
ENSG00000220880	1	4	5	3
ENSG00000141584	45	50	56	79
ENSG00000193748	307	301	138	714
ENSG00000109825	43	50	129	46
ENSG00000247233	107	190	106	94
ENSG00000164211	1171	610	419	1214
ENSG00000178096	3210	4513	2203	4051
ENSG00000115780	4994	4710	4683	5982
ENSG00000133625	932	304	480	455
ENSG00000163939	5214	1791	1512	1886
ENSG00000125619	94	60	36	52
ENSG00000147887	32	56	41	35
ENSG00000224930	809	518	579	706
ENSG00000191915	4519	1824	4648	4349
ENSG00000174647	376	633	838	764
ENSG00000138368	3	9	0	11
ENSG00000234228	1403	1336	1867	1643
ENSG00000153598	7135	9627	6146	10883
ENSG00000128705	762	1122	1751	952
ENSG00000109316	112	201	59	50
ENSG00000122597	38	53	33	46
ENSG00000130282	31	31	9	24
ENSG00000153210	14515	5092	4401	2516
ENSG00000179984	111	189	121	128
ENSG00000180306	321	88	141	117
ENSG00000144180	122	114	92	129
ENSG00000223944	122	281	118	286
ENSG00000241944	419	632	450	479
ENSG00000142103	55	43	48	125
ENSG00000129953	303	387	317	553
ENSG00000178712	70	66	101	90
ENSG00000130105	39	37	58	46
ENSG00000105285	12	6	2	4
ENSG00000193387	421	378	344	170
ENSG00000136101	1923	3070	2368	3895
ENSG00000219124	903	1371	1250	831
ENSG00000159637	2874	2246	3114	1906
ENSG00000127350	148	155	114	146
ENSG00000120561	51	52	53	47
ENSG00000116731	44	65	42	67
ENSG00000168292	43	17	24	38
